compound,model_family,strategy,omics_layer,fold,n_train,n_test,pearson,spearman,rmse,mae,r2
BI-2536,XGBoost,late_fusion,multiomics,3,,72,0.5194527956035336,0.4961412309473278,0.1756259004107926,0.14114542046768797,0.19983802329027867
BI-2536,XGBoost,late_fusion,multiomics,4,,72,0.6151098126738992,0.48752331339636,0.18601458662371512,0.15366013108028306,0.23145266393388408
BI-2536,XGBoost,late_fusion,multiomics,5,,71,0.5454202128049077,0.438430583501006,0.17960886583137164,0.14502759103623913,0.17767610861097316
BI-2536,LightGBM,single_omics,expr,1,287.0,72,0.670237125711806,0.621390443115313,0.1606732579808827,0.1313446052261612,0.43959372258342866
BI-2536,LightGBM,single_omics,expr,2,287.0,72,0.46565975664638654,0.5189722811756383,0.20769484545587444,0.15385785350946865,0.18654878703521438
BI-2536,LightGBM,single_omics,expr,3,287.0,72,0.6334259271179978,0.6236735481381441,0.15281916674876672,0.1195407400572435,0.394162101822744
BI-2536,LightGBM,single_omics,expr,4,287.0,72,0.6473401871071889,0.5227988938195383,0.1618231511207932,0.13334818347164684,0.4183550976123479
BI-2536,LightGBM,single_omics,expr,5,288.0,71,0.5238363184506121,0.43752515090543254,0.17187315994488725,0.1360357889834578,0.24698523703121555
BI-2536,LightGBM,single_omics,mut,1,287.0,72,0.17677757116391246,0.11405878191523572,0.2121465007119956,0.18206995955596128,0.023015808116276792
BI-2536,LightGBM,single_omics,mut,2,287.0,72,0.11733638378056814,0.11399446909769119,0.23224071174582336,0.19553460389249938,-0.0170839051764069
BI-2536,LightGBM,single_omics,mut,3,287.0,72,0.10039586698867575,0.14881985979805776,0.1999843004588415,0.1608934271922132,-0.0375107107279502
BI-2536,LightGBM,single_omics,mut,4,287.0,72,0.20555389486970277,0.21300405170750536,0.2090738410740633,0.16812342075104036,0.029096615731145414
BI-2536,LightGBM,single_omics,mut,5,288.0,71,0.0690677447046174,0.012105969148222666,0.20139873470153888,0.16320794283664017,-0.03395310750785918
BI-2536,LightGBM,single_omics,cnv,1,287.0,72,0.5647793604517435,0.5723197633288315,0.17983820084165972,0.1452173226206838,0.2979311737494271
BI-2536,LightGBM,single_omics,cnv,2,287.0,72,0.2632408529865897,0.3328831436105216,0.22611531211736827,0.17774441336437574,0.03586017963240795
