compound,model_family,strategy,omics_layer_model,fold,omics_layer,raw_importance,importance_fraction
Oligomycin A,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,2,meta,0.0,0.0
Oligomycin A,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,2,meth,0.2385494812624529,0.2385494911488633
Oligomycin A,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,2,prot,0.26954013598151505,0.2695401471522977
Oligomycin A,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,3,expr,0.5106953189242631,0.5106953642867229
Oligomycin A,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,3,meta,0.0,0.0
Oligomycin A,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,3,meth,0.2638898412697017,0.26388986470969006
Oligomycin A,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,3,prot,0.2254147509811446,0.22541477100358698
Oligomycin A,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,4,expr,0.5539316888898611,0.5539317194562912
Oligomycin A,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,4,meta,0.0,0.0
Oligomycin A,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,4,meth,0.18173131928779185,0.18173132931588334
Oligomycin A,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,4,prot,0.2643369366414845,0.26433695122782547
Oligomycin A,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,5,expr,0.49018912710016593,0.49018914510433975
Oligomycin A,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,5,meta,0.0,0.0
Oligomycin A,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,5,meth,0.21914060972630978,0.219140617775133
Oligomycin A,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,5,prot,0.29067022644449025,0.2906702371205273
Oligomycin A,XGBoost,metadata_augmented,expr_plus_lineage,1,expr,0.9999999956926331,1.0
Oligomycin A,XGBoost,metadata_augmented,expr_plus_lineage,1,meta,0.0,0.0
Oligomycin A,XGBoost,metadata_augmented,expr_plus_lineage,2,expr,0.9999999470310286,1.0
Oligomycin A,XGBoost,metadata_augmented,expr_plus_lineage,2,meta,0.0,0.0
Oligomycin A,XGBoost,metadata_augmented,expr_plus_lineage,3,expr,1.0000000201398507,1.0
Oligomycin A,XGBoost,metadata_augmented,expr_plus_lineage,3,meta,0.0,0.0
Oligomycin A,XGBoost,metadata_augmented,expr_plus_lineage,4,expr,0.9999999548890628,1.0
Oligomycin A,XGBoost,metadata_augmented,expr_plus_lineage,4,meta,0.0,0.0
Oligomycin A,XGBoost,metadata_augmented,expr_plus_lineage,5,expr,0.9999999754363671,1.0
Oligomycin A,XGBoost,metadata_augmented,expr_plus_lineage,5,meta,0.0,0.0
Oligomycin A,LightGBM,single_omics,expr,1,expr,1280.0,1.0
Oligomycin A,LightGBM,single_omics,expr,2,expr,1280.0,1.0
Oligomycin A,LightGBM,single_omics,expr,3,expr,1280.0,1.0
Oligomycin A,LightGBM,single_omics,expr,4,expr,1280.0,1.0
Oligomycin A,LightGBM,single_omics,expr,5,expr,1280.0,1.0
Oligomycin A,LightGBM,single_omics,mut,1,mut,1162.0,1.0
Oligomycin A,LightGBM,single_omics,mut,2,mut,1171.0,1.0
Oligomycin A,LightGBM,single_omics,mut,3,mut,1161.0,1.0
Oligomycin A,LightGBM,single_omics,mut,4,mut,1187.0,1.0
Oligomycin A,LightGBM,single_omics,mut,5,mut,1142.0,1.0
Oligomycin A,LightGBM,single_omics,cnv,1,cnv,1280.0,1.0
Oligomycin A,LightGBM,single_omics,cnv,2,cnv,1280.0,1.0
Oligomycin A,LightGBM,single_omics,cnv,3,cnv,1280.0,1.0
Oligomycin A,LightGBM,single_omics,cnv,4,cnv,1280.0,1.0
Oligomycin A,LightGBM,single_omics,cnv,5,cnv,1280.0,1.0
Oligomycin A,LightGBM,single_omics,meth,1,meth,1280.0,1.0
Oligomycin A,LightGBM,single_omics,meth,2,meth,1279.0,1.0
Oligomycin A,LightGBM,single_omics,meth,3,meth,1280.0,1.0
Oligomycin A,LightGBM,single_omics,meth,4,meth,1280.0,1.0
Oligomycin A,LightGBM,single_omics,meth,5,meth,1280.0,1.0
Oligomycin A,LightGBM,single_omics,prot,1,prot,1280.0,1.0
Oligomycin A,LightGBM,single_omics,prot,2,prot,1280.0,1.0
Oligomycin A,LightGBM,single_omics,prot,3,prot,1280.0,1.0
Oligomycin A,LightGBM,single_omics,prot,4,prot,1280.0,1.0
Oligomycin A,LightGBM,single_omics,prot,5,prot,1280.0,1.0
Oligomycin A,LightGBM,early_fusion,multiomics,1,cnv,204.0,0.159375
Oligomycin A,LightGBM,early_fusion,multiomics,1,expr,419.0,0.32734375
Oligomycin A,LightGBM,early_fusion,multiomics,1,meth,265.0,0.20703125
Oligomycin A,LightGBM,early_fusion,multiomics,1,mut,1.0,0.00078125
Oligomycin A,LightGBM,early_fusion,multiomics,1,prot,391.0,0.30546875
Oligomycin A,LightGBM,early_fusion,multiomics,2,cnv,244.0,0.190625
Oligomycin A,LightGBM,early_fusion,multiomics,2,expr,373.0,0.29140625
Oligomycin A,LightGBM,early_fusion,multiomics,2,meth,301.0,0.23515625
Oligomycin A,LightGBM,early_fusion,multiomics,2,mut,0.0,0.0
Oligomycin A,LightGBM,early_fusion,multiomics,2,prot,362.0,0.2828125
Oligomycin A,LightGBM,early_fusion,multiomics,3,cnv,229.0,0.17890625
Oligomycin A,LightGBM,early_fusion,multiomics,3,expr,405.0,0.31640625
Oligomycin A,LightGBM,early_fusion,multiomics,3,meth,340.0,0.265625
Oligomycin A,LightGBM,early_fusion,multiomics,3,mut,8.0,0.00625
Oligomycin A,LightGBM,early_fusion,multiomics,3,prot,298.0,0.2328125
Oligomycin A,LightGBM,early_fusion,multiomics,4,cnv,160.0,0.125
Oligomycin A,LightGBM,early_fusion,multiomics,4,expr,445.0,0.34765625
Oligomycin A,LightGBM,early_fusion,multiomics,4,meth,267.0,0.20859375
Oligomycin A,LightGBM,early_fusion,multiomics,4,mut,2.0,0.0015625
Oligomycin A,LightGBM,early_fusion,multiomics,4,prot,406.0,0.3171875
Oligomycin A,LightGBM,early_fusion,multiomics,5,cnv,231.0,0.18046875
Oligomycin A,LightGBM,early_fusion,multiomics,5,expr,418.0,0.3265625
Oligomycin A,LightGBM,early_fusion,multiomics,5,meth,248.0,0.19375
Oligomycin A,LightGBM,early_fusion,multiomics,5,mut,4.0,0.003125
Oligomycin A,LightGBM,early_fusion,multiomics,5,prot,379.0,0.29609375
Oligomycin A,LightGBM,signal_fusion,signal_multiomics,1,expr,514.0,0.4015625
Oligomycin A,LightGBM,signal_fusion,signal_multiomics,1,meth,280.0,0.21875
Oligomycin A,LightGBM,signal_fusion,signal_multiomics,1,prot,486.0,0.3796875
Oligomycin A,LightGBM,signal_fusion,signal_multiomics,2,expr,517.0,0.40390625
Oligomycin A,LightGBM,signal_fusion,signal_multiomics,2,meth,340.0,0.265625
Oligomycin A,LightGBM,signal_fusion,signal_multiomics,2,prot,423.0,0.33046875
Oligomycin A,LightGBM,signal_fusion,signal_multiomics,3,expr,491.0,0.38359375
Oligomycin A,LightGBM,signal_fusion,signal_multiomics,3,meth,391.0,0.30546875
Oligomycin A,LightGBM,signal_fusion,signal_multiomics,3,prot,398.0,0.3109375
Oligomycin A,LightGBM,signal_fusion,signal_multiomics,4,expr,495.0,0.38671875
Oligomycin A,LightGBM,signal_fusion,signal_multiomics,4,meth,323.0,0.25234375
Oligomycin A,LightGBM,signal_fusion,signal_multiomics,4,prot,462.0,0.3609375
Oligomycin A,LightGBM,signal_fusion,signal_multiomics,5,expr,526.0,0.4109375
Oligomycin A,LightGBM,signal_fusion,signal_multiomics,5,meth,295.0,0.23046875
Oligomycin A,LightGBM,signal_fusion,signal_multiomics,5,prot,459.0,0.35859375
Oligomycin A,LightGBM,early_fusion_lineage,multiomics_plus_lineage,1,cnv,197.0,0.15390625
Oligomycin A,LightGBM,early_fusion_lineage,multiomics_plus_lineage,1,expr,438.0,0.3421875
Oligomycin A,LightGBM,early_fusion_lineage,multiomics_plus_lineage,1,meta,0.0,0.0
Oligomycin A,LightGBM,early_fusion_lineage,multiomics_plus_lineage,1,meth,237.0,0.18515625
Oligomycin A,LightGBM,early_fusion_lineage,multiomics_plus_lineage,1,mut,0.0,0.0
Oligomycin A,LightGBM,early_fusion_lineage,multiomics_plus_lineage,1,prot,408.0,0.31875
Oligomycin A,LightGBM,early_fusion_lineage,multiomics_plus_lineage,2,cnv,230.0,0.1796875
Oligomycin A,LightGBM,early_fusion_lineage,multiomics_plus_lineage,2,expr,369.0,0.28828125
Oligomycin A,LightGBM,early_fusion_lineage,multiomics_plus_lineage,2,meta,0.0,0.0
Oligomycin A,LightGBM,early_fusion_lineage,multiomics_plus_lineage,2,meth,306.0,0.2390625
Oligomycin A,LightGBM,early_fusion_lineage,multiomics_plus_lineage,2,mut,2.0,0.0015625
Oligomycin A,LightGBM,early_fusion_lineage,multiomics_plus_lineage,2,prot,373.0,0.29140625
Oligomycin A,LightGBM,early_fusion_lineage,multiomics_plus_lineage,3,cnv,224.0,0.175
Oligomycin A,LightGBM,early_fusion_lineage,multiomics_plus_lineage,3,expr,414.0,0.3234375
Oligomycin A,LightGBM,early_fusion_lineage,multiomics_plus_lineage,3,meta,0.0,0.0
Oligomycin A,LightGBM,early_fusion_lineage,multiomics_plus_lineage,3,meth,363.0,0.28359375
Oligomycin A,LightGBM,early_fusion_lineage,multiomics_plus_lineage,3,mut,1.0,0.00078125
Oligomycin A,LightGBM,early_fusion_lineage,multiomics_plus_lineage,3,prot,278.0,0.2171875
Oligomycin A,LightGBM,early_fusion_lineage,multiomics_plus_lineage,4,cnv,164.0,0.128125
Oligomycin A,LightGBM,early_fusion_lineage,multiomics_plus_lineage,4,expr,438.0,0.3421875
Oligomycin A,LightGBM,early_fusion_lineage,multiomics_plus_lineage,4,meta,0.0,0.0
Oligomycin A,LightGBM,early_fusion_lineage,multiomics_plus_lineage,4,meth,281.0,0.21953125
Oligomycin A,LightGBM,early_fusion_lineage,multiomics_plus_lineage,4,mut,0.0,0.0
Oligomycin A,LightGBM,early_fusion_lineage,multiomics_plus_lineage,4,prot,397.0,0.31015625
Oligomycin A,LightGBM,early_fusion_lineage,multiomics_plus_lineage,5,cnv,205.0,0.16015625
Oligomycin A,LightGBM,early_fusion_lineage,multiomics_plus_lineage,5,expr,440.0,0.34375
Oligomycin A,LightGBM,early_fusion_lineage,multiomics_plus_lineage,5,meta,0.0,0.0
Oligomycin A,LightGBM,early_fusion_lineage,multiomics_plus_lineage,5,meth,252.0,0.196875
Oligomycin A,LightGBM,early_fusion_lineage,multiomics_plus_lineage,5,mut,4.0,0.003125
Oligomycin A,LightGBM,early_fusion_lineage,multiomics_plus_lineage,5,prot,379.0,0.29609375
Oligomycin A,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,1,expr,524.0,0.409375
Oligomycin A,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,1,meta,0.0,0.0
Oligomycin A,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,1,meth,282.0,0.2203125
Oligomycin A,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,1,prot,474.0,0.3703125
Oligomycin A,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,2,expr,523.0,0.40859375
Oligomycin A,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,2,meta,0.0,0.0
Oligomycin A,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,2,meth,338.0,0.2640625
Oligomycin A,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,2,prot,419.0,0.32734375
Oligomycin A,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,3,expr,503.0,0.39296875
Oligomycin A,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,3,meta,0.0,0.0
Oligomycin A,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,3,meth,368.0,0.2875
Oligomycin A,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,3,prot,409.0,0.31953125
Oligomycin A,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,4,expr,489.0,0.38203125
Oligomycin A,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,4,meta,0.0,0.0
Oligomycin A,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,4,meth,352.0,0.275
Oligomycin A,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,4,prot,439.0,0.34296875
Oligomycin A,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,5,expr,529.0,0.41328125
Oligomycin A,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,5,meta,0.0,0.0
Oligomycin A,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,5,meth,297.0,0.23203125
Oligomycin A,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,5,prot,454.0,0.3546875
Oligomycin A,LightGBM,metadata_augmented,expr_plus_lineage,1,expr,1280.0,1.0
Oligomycin A,LightGBM,metadata_augmented,expr_plus_lineage,1,meta,0.0,0.0
Oligomycin A,LightGBM,metadata_augmented,expr_plus_lineage,2,expr,1280.0,1.0
Oligomycin A,LightGBM,metadata_augmented,expr_plus_lineage,2,meta,0.0,0.0
Oligomycin A,LightGBM,metadata_augmented,expr_plus_lineage,3,expr,1280.0,1.0
Oligomycin A,LightGBM,metadata_augmented,expr_plus_lineage,3,meta,0.0,0.0
Oligomycin A,LightGBM,metadata_augmented,expr_plus_lineage,4,expr,1280.0,1.0
Oligomycin A,LightGBM,metadata_augmented,expr_plus_lineage,4,meta,0.0,0.0
Oligomycin A,LightGBM,metadata_augmented,expr_plus_lineage,5,expr,1280.0,1.0
Oligomycin A,LightGBM,metadata_augmented,expr_plus_lineage,5,meta,0.0,0.0
BI-2536,ElasticNet,single_omics,expr,1,expr,0.1410200662794523,1.0
BI-2536,ElasticNet,single_omics,expr,2,expr,0.1550253708192031,1.0
BI-2536,ElasticNet,single_omics,expr,3,expr,0.17549544433131814,1.0
BI-2536,ElasticNet,single_omics,expr,4,expr,0.15597166735096835,1.0
BI-2536,ElasticNet,single_omics,expr,5,expr,0.14957934485573787,1.0
BI-2536,ElasticNet,single_omics,mut,1,mut,0.0,
BI-2536,ElasticNet,single_omics,mut,2,mut,0.04333542409585789,1.0
BI-2536,ElasticNet,single_omics,mut,3,mut,0.0434847972355783,1.0
BI-2536,ElasticNet,single_omics,mut,4,mut,0.03271157825656701,1.0
BI-2536,ElasticNet,single_omics,mut,5,mut,0.06794529037142638,1.0
BI-2536,ElasticNet,single_omics,cnv,1,cnv,0.05153195280581713,1.0
BI-2536,ElasticNet,single_omics,cnv,2,cnv,0.060049652704037726,1.0
BI-2536,ElasticNet,single_omics,cnv,3,cnv,0.08305807170108892,1.0
BI-2536,ElasticNet,single_omics,cnv,4,cnv,0.057889998075552285,1.0
BI-2536,ElasticNet,single_omics,cnv,5,cnv,0.053390722372569144,1.0
BI-2536,ElasticNet,single_omics,meth,1,meth,0.156881515889836,1.0
BI-2536,ElasticNet,single_omics,meth,2,meth,0.1660414549696725,1.0
BI-2536,ElasticNet,single_omics,meth,3,meth,0.1673875160413445,1.0
BI-2536,ElasticNet,single_omics,meth,4,meth,0.1587500697642099,1.0
BI-2536,ElasticNet,single_omics,meth,5,meth,0.18919913563877344,1.0
BI-2536,ElasticNet,single_omics,prot,1,prot,0.0,
BI-2536,ElasticNet,single_omics,prot,2,prot,0.0,
BI-2536,ElasticNet,single_omics,prot,3,prot,0.0,
BI-2536,ElasticNet,single_omics,prot,4,prot,0.04646119137760252,1.0
BI-2536,ElasticNet,single_omics,prot,5,prot,0.0,
BI-2536,ElasticNet,early_fusion,multiomics,1,cnv,0.0,0.0
BI-2536,ElasticNet,early_fusion,multiomics,1,expr,0.1362023922119988,0.8873010186687439
BI-2536,ElasticNet,early_fusion,multiomics,1,meth,0.014406373680685647,0.09385143560693532
BI-2536,ElasticNet,early_fusion,multiomics,1,mut,0.002645140280947089,0.017231970949180702
BI-2536,ElasticNet,early_fusion,multiomics,1,prot,0.0002479937975294888,0.0016155747751401143
BI-2536,ElasticNet,early_fusion,multiomics,2,cnv,0.002160461212042719,0.013252958111040575
BI-2536,ElasticNet,early_fusion,multiomics,2,expr,0.1499503886734601,0.919843507833514
BI-2536,ElasticNet,early_fusion,multiomics,2,meth,0.010906432289630175,0.06690353405544547
BI-2536,ElasticNet,early_fusion,multiomics,2,mut,0.0,0.0
BI-2536,ElasticNet,early_fusion,multiomics,2,prot,0.0,0.0
BI-2536,ElasticNet,early_fusion,multiomics,3,cnv,0.0011299796169623733,0.006099708602294752
BI-2536,ElasticNet,early_fusion,multiomics,3,expr,0.16649228338792454,0.8987369311377901
BI-2536,ElasticNet,early_fusion,multiomics,3,meth,0.017383702914230525,0.0938384379806022
BI-2536,ElasticNet,early_fusion,multiomics,3,mut,0.0002454437199048698,0.0013249222793129465
BI-2536,ElasticNet,early_fusion,multiomics,3,prot,0.0,0.0
BI-2536,ElasticNet,early_fusion,multiomics,4,cnv,0.0,0.0
BI-2536,ElasticNet,early_fusion,multiomics,4,expr,0.1485952216462465,0.88059514462096
BI-2536,ElasticNet,early_fusion,multiomics,4,meth,0.015086984436493367,0.08940748628765642
BI-2536,ElasticNet,early_fusion,multiomics,4,mut,0.0,0.0
BI-2536,ElasticNet,early_fusion,multiomics,4,prot,0.005061878589913249,0.029997369091383525
BI-2536,ElasticNet,early_fusion,multiomics,5,cnv,0.0,0.0
BI-2536,ElasticNet,early_fusion,multiomics,5,expr,0.14587699359981343,0.8801803147749769
BI-2536,ElasticNet,early_fusion,multiomics,5,meth,0.018444489920511842,0.11128880945158692
BI-2536,ElasticNet,early_fusion,multiomics,5,mut,0.0014138676924631,0.008530875773436102
BI-2536,ElasticNet,early_fusion,multiomics,5,prot,0.0,0.0
BI-2536,ElasticNet,signal_fusion,signal_multiomics,1,expr,0.13645974331302568,0.8974309171884057
BI-2536,ElasticNet,signal_fusion,signal_multiomics,1,meth,0.015254646394168958,0.10032256380184093
BI-2536,ElasticNet,signal_fusion,signal_multiomics,1,prot,0.00034159666392952204,0.002246519009753319
BI-2536,ElasticNet,signal_fusion,signal_multiomics,2,expr,0.1504556027939543,0.9315515882402045
BI-2536,ElasticNet,signal_fusion,signal_multiomics,2,meth,0.011055154842324555,0.06844841175979552
BI-2536,ElasticNet,signal_fusion,signal_multiomics,2,prot,0.0,0.0
BI-2536,ElasticNet,signal_fusion,signal_multiomics,3,expr,0.16675393089826684,0.9049800549745767
BI-2536,ElasticNet,signal_fusion,signal_multiomics,3,meth,0.017507941694930196,0.09501627908991193
BI-2536,ElasticNet,signal_fusion,signal_multiomics,3,prot,6.754946184628352e-07,3.665935511436156e-06
BI-2536,ElasticNet,signal_fusion,signal_multiomics,4,expr,0.14859712385077728,0.8806009725530796
BI-2536,ElasticNet,signal_fusion,signal_multiomics,4,meth,0.015087457024492323,0.08940973408383528
BI-2536,ElasticNet,signal_fusion,signal_multiomics,4,prot,0.005060547147877514,0.029989293363085118
BI-2536,ElasticNet,signal_fusion,signal_multiomics,5,expr,0.14612981231766753,0.8865081785971952
BI-2536,ElasticNet,signal_fusion,signal_multiomics,5,meth,0.018707710725720972,0.11349182140280482
BI-2536,ElasticNet,signal_fusion,signal_multiomics,5,prot,0.0,0.0
BI-2536,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,1,cnv,0.0,0.0
BI-2536,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,1,expr,0.13621061011508573,0.8873745152227711
BI-2536,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,1,meta,0.0,0.0
BI-2536,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,1,meth,0.01439536878024228,0.09378185283824479
BI-2536,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,1,mut,0.002648381981998682,0.01725347735697809
BI-2536,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,1,prot,0.00024408625904470682,0.0015901545820060006
BI-2536,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,2,cnv,0.002161682932637632,0.013260486642284661
BI-2536,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,2,expr,0.14994920970639214,0.9198386416025216
BI-2536,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,2,meta,0.0,0.0
BI-2536,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,2,meth,0.010905970237217844,0.06690087175519373
BI-2536,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,2,mut,0.0,0.0
BI-2536,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,2,prot,0.0,0.0
BI-2536,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,3,cnv,0.0011298407334834337,0.006098922021637091
BI-2536,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,3,expr,0.16649068881815765,0.8987228892871904
BI-2536,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,3,meta,0.0,0.0
BI-2536,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,3,meth,0.017386643798090518,0.0938537455766893
BI-2536,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,3,mut,0.00024535643751733005,0.0013244431144832773
BI-2536,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,3,prot,0.0,0.0
BI-2536,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,4,cnv,0.0,0.0
BI-2536,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,4,expr,0.14859411307406845,0.8805897223993338
BI-2536,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,4,meta,0.0,0.0
BI-2536,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,4,meth,0.015087669540662318,0.08941166280148752
BI-2536,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,4,mut,0.0,0.0
BI-2536,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,4,prot,0.005062082200311124,0.029998614799178692
BI-2536,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,5,cnv,0.0,0.0
BI-2536,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,5,expr,0.14587726796162315,0.8802026286586531
BI-2536,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,5,meta,0.0,0.0
BI-2536,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,5,meth,0.01844144653296098,0.11127305810834467
BI-2536,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,5,mut,0.001412746889400296,0.008524313233002227
BI-2536,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,5,prot,0.0,0.0
BI-2536,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,1,expr,0.1364597404754022,0.8974220827689801
BI-2536,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,1,meta,0.0,0.0
BI-2536,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,1,meth,0.015255554724717513,0.10032755190033489
BI-2536,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,1,prot,0.0003421848814468831,0.0022503653306850044
BI-2536,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,2,expr,0.15045659558381885,0.9315502961192789
BI-2536,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,2,meta,0.0,0.0
BI-2536,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,2,meth,0.011055451817810535,0.06844970388072119
BI-2536,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,2,prot,0.0,0.0
BI-2536,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,3,expr,0.16675548342755064,0.9049900300391374
BI-2536,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,3,meta,0.0,0.0
BI-2536,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,3,meth,0.01750558242201805,0.0950036378793964
BI-2536,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,3,prot,1.1667634680634364e-06,6.3320814662748565e-06
BI-2536,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,4,expr,0.14859540595352883,0.8805938397849766
BI-2536,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,4,meta,0.0,0.0
BI-2536,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,4,meth,0.015087013714946806,0.08940741641964679
BI-2536,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,4,prot,0.005062124342657626,0.02999874379537653
BI-2536,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,5,expr,0.14612629593466409,0.8864999886269379
BI-2536,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,5,meta,0.0,0.0
BI-2536,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,5,meth,0.018708783376496285,0.11350001137306204
BI-2536,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,5,prot,0.0,0.0
BI-2536,ElasticNet,metadata_augmented,expr_plus_lineage,1,expr,0.14101677824510261,1.0
BI-2536,ElasticNet,metadata_augmented,expr_plus_lineage,1,meta,0.0,0.0
BI-2536,ElasticNet,metadata_augmented,expr_plus_lineage,2,expr,0.15502438636031002,1.0
BI-2536,ElasticNet,metadata_augmented,expr_plus_lineage,2,meta,0.0,0.0
BI-2536,ElasticNet,metadata_augmented,expr_plus_lineage,3,expr,0.17549147852696478,1.0
BI-2536,ElasticNet,metadata_augmented,expr_plus_lineage,3,meta,0.0,0.0
BI-2536,ElasticNet,metadata_augmented,expr_plus_lineage,4,expr,0.15597208075632807,1.0
BI-2536,ElasticNet,metadata_augmented,expr_plus_lineage,4,meta,0.0,0.0
BI-2536,ElasticNet,metadata_augmented,expr_plus_lineage,5,expr,0.1495797478419263,1.0
BI-2536,ElasticNet,metadata_augmented,expr_plus_lineage,5,meta,0.0,0.0
BI-2536,RidgeCV,single_omics,expr,1,expr,1.045559887388014,1.0
BI-2536,RidgeCV,single_omics,expr,2,expr,0.9458986314514328,1.0
BI-2536,RidgeCV,single_omics,expr,3,expr,1.0063191481044609,1.0
BI-2536,RidgeCV,single_omics,expr,4,expr,1.030924829935265,1.0
BI-2536,RidgeCV,single_omics,expr,5,expr,1.0096587832575532,1.0
BI-2536,RidgeCV,single_omics,mut,1,mut,1.252629175419602,1.0
BI-2536,RidgeCV,single_omics,mut,2,mut,1.2123003613111967,1.0
BI-2536,RidgeCV,single_omics,mut,3,mut,1.2561096381131307,1.0
BI-2536,RidgeCV,single_omics,mut,4,mut,1.2433667874041074,1.0
BI-2536,RidgeCV,single_omics,mut,5,mut,1.2827668587037975,1.0
BI-2536,RidgeCV,single_omics,cnv,1,cnv,0.8283496237994997,1.0
BI-2536,RidgeCV,single_omics,cnv,2,cnv,0.8419278490498859,1.0
BI-2536,RidgeCV,single_omics,cnv,3,cnv,0.9000367996455272,1.0
BI-2536,RidgeCV,single_omics,cnv,4,cnv,0.8393601964292337,1.0
BI-2536,RidgeCV,single_omics,cnv,5,cnv,0.8956667358882633,1.0
BI-2536,RidgeCV,single_omics,meth,1,meth,1.2147406759276005,1.0
BI-2536,RidgeCV,single_omics,meth,2,meth,1.1967970478918752,1.0
BI-2536,RidgeCV,single_omics,meth,3,meth,1.2147139827770035,1.0
BI-2536,RidgeCV,single_omics,meth,4,meth,1.2160774268425756,1.0
BI-2536,RidgeCV,single_omics,meth,5,meth,1.1990812936271478,1.0
BI-2536,RidgeCV,single_omics,prot,1,prot,1.2293413354125557,1.0
BI-2536,RidgeCV,single_omics,prot,2,prot,1.204035280789684,1.0
