compound,model_family,strategy,omics_layer,strategy_label,pearson,rmse,r2,single_model_family,single_omics_layer,best_single_pearson,best_single_rmse,best_single_r2,pearson_gain_vs_best_single,rmse_delta_vs_best_single
Clofarabine,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,Focused fusion + lineage,0.687656767882506,0.14761261745193727,0.4447022620174427,XGBoost,expr,0.6930861206833825,0.1456542285719223,0.4587263615894249,-0.00542935280087653,0.001958388880014955
Clofarabine,ElasticNet,metadata_augmented,expr_plus_lineage,Expression + lineage,0.6868124954729726,0.14694751216151328,0.4475321676064419,XGBoost,expr,0.6930861206833825,0.1456542285719223,0.4587263615894249,-0.006273625210409861,0.0012932835895909656
Clofarabine,LightGBM,early_fusion_lineage,multiomics_plus_lineage,Early fusion + lineage,0.6820402609794775,0.14729431899629444,0.44780395980372906,XGBoost,expr,0.6930861206833825,0.1456542285719223,0.4587263615894249,-0.011045859703905037,0.0016400904243721315
Clofarabine,LightGBM,early_fusion,multiomics,Early fusion,0.6806322478704041,0.14776660844477776,0.4448951033370565,XGBoost,expr,0.6930861206833825,0.1456542285719223,0.4587263615894249,-0.012453872812978384,0.002112379872855452
Clofarabine,LightGBM,metadata_augmented,expr_plus_lineage,Expression + lineage,0.6785105463727776,0.14668845943975373,0.44958045776089683,XGBoost,expr,0.6930861206833825,0.1456542285719223,0.4587263615894249,-0.014575574310604855,0.001034230867831415
Clofarabine,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,Focused fusion + lineage,0.676836614534421,0.14778739307570316,0.4444840937414689,XGBoost,expr,0.6930861206833825,0.1456542285719223,0.4587263615894249,-0.01624950614896148,0.0021331645037808433
Clofarabine,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,Early fusion + lineage,0.6757916209482506,0.149392050121644,0.42993412443431894,XGBoost,expr,0.6930861206833825,0.1456542285719223,0.4587263615894249,-0.017294499735131863,0.003737821549721687
Clofarabine,ElasticNet,early_fusion,multiomics,Early fusion,0.6754415767409545,0.14949418418057972,0.42921843041088203,XGBoost,expr,0.6930861206833825,0.1456542285719223,0.4587263615894249,-0.01764454394242798,0.0038399556086574083
Clofarabine,LightGBM,signal_fusion,signal_multiomics,Focused fusion,0.6734059534791019,0.14824922079746441,0.4409819151936868,XGBoost,expr,0.6930861206833825,0.1456542285719223,0.4587263615894249,-0.019680167204280563,0.002594992225542103
Clofarabine,RidgeCV+PositiveStack,learned_late_fusion,multiomics,Learned late fusion,0.6731981643381555,0.14706486413487882,0.44511176548849596,XGBoost,expr,0.6930861206833825,0.1456542285719223,0.4587263615894249,-0.019887956345226998,0.0014106355629565082
Clofarabine,RidgeSelectK+PositiveStack,learned_late_fusion,multiomics,Learned late fusion,0.6731981643381555,0.14706486413487882,0.44511176548849596,XGBoost,expr,0.6930861206833825,0.1456542285719223,0.4587263615894249,-0.019887956345226998,0.0014106355629565082
Clofarabine,RidgeCV,metadata_augmented,expr_plus_lineage,Expression + lineage,0.6713294911140805,0.14766390609466212,0.4402859318142812,XGBoost,expr,0.6930861206833825,0.1456542285719223,0.4587263615894249,-0.021756629569302022,0.002009677522739811
Clofarabine,RidgeSelectK,metadata_augmented,expr_plus_lineage,Expression + lineage,0.6710884292052967,0.14761938699939972,0.44022371635229496,XGBoost,expr,0.6930861206833825,0.1456542285719223,0.4587263615894249,-0.021997691478085835,0.001965158427477409
Clofarabine,RidgeSelectK,signal_fusion,signal_multiomics,Focused fusion,0.6440816867985537,0.1519198217595118,0.4061596882150734,XGBoost,expr,0.6930861206833825,0.1456542285719223,0.4587263615894249,-0.04900443388482878,0.0062655931875894855
Clofarabine,XGBoost,late_fusion,multiomics,Late fusion,0.6435145629172647,0.17173405121483235,0.2518269235318377,XGBoost,expr,0.6930861206833825,0.1456542285719223,0.4587263615894249,-0.04957155776611777,0.026079822642910033
Clofarabine,RidgeSelectK,signal_fusion_lineage,signal_multiomics_plus_lineage,Focused fusion + lineage,0.6430217595731573,0.1520592899493046,0.40510274537908436,XGBoost,expr,0.6930861206833825,0.1456542285719223,0.4587263615894249,-0.050064361110225164,0.006405061377382282
Clofarabine,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,Early fusion + lineage,0.6383131781652656,0.1547580105485316,0.38469908434444894,XGBoost,expr,0.6930861206833825,0.1456542285719223,0.4587263615894249,-0.05477294251811693,0.009103781976609299
Clofarabine,RidgeSelectK,early_fusion,multiomics,Early fusion,0.6374782437650908,0.15496760472152685,0.38282421810781014,XGBoost,expr,0.6930861206833825,0.1456542285719223,0.4587263615894249,-0.05560787691829172,0.009313376149604535
Clofarabine,LightGBM,late_fusion,multiomics,Late fusion,0.6224943843562276,0.17010940948758674,0.2652073268718031,XGBoost,expr,0.6930861206833825,0.1456542285719223,0.4587263615894249,-0.07059173632715487,0.024455180915664426
Clofarabine,RidgeCV,signal_fusion,signal_multiomics,Focused fusion,0.6148295292065502,0.15771159259518258,0.363463763349947,XGBoost,expr,0.6930861206833825,0.1456542285719223,0.4587263615894249,-0.07825659147683228,0.01205736402326027
Clofarabine,RidgeCV,signal_fusion_lineage,signal_multiomics_plus_lineage,Focused fusion + lineage,0.6138621800922903,0.15782014565529257,0.3624773807007703,XGBoost,expr,0.6930861206833825,0.1456542285719223,0.4587263615894249,-0.07922394059109217,0.012165917083370253
Clofarabine,ElasticNet,late_fusion,multiomics,Late fusion,0.5987715474913795,0.17747105433658505,0.1987277755009484,XGBoost,expr,0.6930861206833825,0.1456542285719223,0.4587263615894249,-0.09431457319200298,0.03181682576466274
Clofarabine,RidgeCV,late_fusion,multiomics,Late fusion,0.5827050725380936,0.17163867564637064,0.24890484180462522,XGBoost,expr,0.6930861206833825,0.1456542285719223,0.4587263615894249,-0.11038104814528893,0.02598444707444833
Clofarabine,RidgeSelectK,late_fusion,multiomics,Late fusion,0.5827050725380936,0.17163867564637064,0.24890484180462522,XGBoost,expr,0.6930861206833825,0.1456542285719223,0.4587263615894249,-0.11038104814528893,0.02598444707444833
Clofarabine,RidgeCV,early_fusion,multiomics,Early fusion,0.5658053129906675,0.16562669497978405,0.2906850649750251,XGBoost,expr,0.6930861206833825,0.1456542285719223,0.4587263615894249,-0.127280807692715,0.01997246640786174
Clofarabine,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,Early fusion + lineage,0.564683103914591,0.1657614904968882,0.2894650116484276,XGBoost,expr,0.6930861206833825,0.1456542285719223,0.4587263615894249,-0.1284030167687915,0.020107261924965897
Clofarabine,LightGBM,pathway_modules,multiomics_pathway,Pathway modules,0.5508383900202793,0.1678472075014144,0.2748235836495387,XGBoost,expr,0.6930861206833825,0.1456542285719223,0.4587263615894249,-0.14224773066310314,0.022192978929492096
Clofarabine,RidgeCV,pathway_modules_lineage,multiomics_pathway,Pathway + lineage,0.5406673085590683,0.16810934185504525,0.27730841916148663,XGBoost,expr,0.6930861206833825,0.1456542285719223,0.4587263615894249,-0.15241881212431418,0.02245511328312294
Clofarabine,RidgeCV,pathway_modules,multiomics_pathway,Pathway modules,0.5291404190245651,0.1702363385861431,0.25963767283069666,XGBoost,expr,0.6930861206833825,0.1456542285719223,0.4587263615894249,-0.1639457016588174,0.02458211001422078
KX2-391,LightGBM,metadata_augmented,expr_plus_lineage,Expression + lineage,0.6052079039271672,0.15650905390222203,0.3126164189428291,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,0.000769787662574295,-0.0004138467053737549
KX2-391,RidgeCV,metadata_augmented,expr_plus_lineage,Expression + lineage,0.5997498437098401,0.1576990062803693,0.2960388157155902,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.004688272554752793,0.0007761056727735305
KX2-391,LightGBM,early_fusion,multiomics,Early fusion,0.5982716510307953,0.15824499158969574,0.29760747869566345,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.006166465233797602,0.001322090982099955
KX2-391,RidgeSelectK,metadata_augmented,expr_plus_lineage,Expression + lineage,0.5972778619530136,0.1581157021543787,0.29219811232238235,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.007160254311579295,0.0011928015467829178
KX2-391,RidgeCV+PositiveStack,learned_late_fusion,multiomics,Learned late fusion,0.5971002056592327,0.15844331687689675,0.29093598103503127,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.007337910605360154,0.001520416269300967
KX2-391,RidgeSelectK+PositiveStack,learned_late_fusion,multiomics,Learned late fusion,0.5971002056592327,0.15844331687689675,0.29093598103503127,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.007337910605360154,0.001520416269300967
KX2-391,XGBoost,metadata_augmented,expr_plus_lineage,Expression + lineage,0.5934548297477213,0.1589100672214624,0.2926795528373578,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.010983286516871527,0.001987166613866609
KX2-391,LightGBM,early_fusion_lineage,multiomics_plus_lineage,Early fusion + lineage,0.5922996874356794,0.15878793932730992,0.29325630395979746,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.012138428828913472,0.001865038719714135
KX2-391,LightGBM,signal_fusion,signal_multiomics,Focused fusion,0.5882918679284633,0.15931180955492205,0.28715563619128853,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.016146248336129543,0.002388908947326268
KX2-391,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,Focused fusion + lineage,0.5880051189718778,0.15926587551953464,0.28641590169306663,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.01643299729271508,0.0023429749119388554
KX2-391,XGBoost,early_fusion,multiomics,Early fusion,0.5837289023254668,0.16014674640115906,0.2799283707567586,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.02070921393912606,0.0032238457935632736
KX2-391,XGBoost,early_fusion_lineage,multiomics_plus_lineage,Early fusion + lineage,0.5806993025858791,0.16009715524687032,0.280221864003691,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.023738813678713777,0.0031742546392745374
KX2-391,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,Focused fusion + lineage,0.5794498738189893,0.16076162350558462,0.2743572963307628,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.024988242445603603,0.003838722897988839
KX2-391,XGBoost,signal_fusion,signal_multiomics,Focused fusion,0.5757987007241132,0.16098826359452767,0.2716375553345392,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.028639415540479662,0.004065362986931886
KX2-391,ElasticNet,metadata_augmented,expr_plus_lineage,Expression + lineage,0.5749085816035227,0.16228590890946035,0.2638001998495086,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.029529534661070223,0.0053630083018645636
KX2-391,ElasticNet,signal_fusion,signal_multiomics,Focused fusion,0.573487294534424,0.16255105199222225,0.26162782849066674,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.03095082173016883,0.0056281513846264675
KX2-391,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,Focused fusion + lineage,0.5734847529645555,0.16255093969001475,0.2616279251511681,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.030953363300037395,0.005628039082418962
KX2-391,XGBoost,late_fusion,multiomics,Late fusion,0.5700151458374796,0.17277309067517183,0.1722456071103164,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.034422970427113286,0.015850190067576042
KX2-391,LightGBM,late_fusion,multiomics,Late fusion,0.5615252676660336,0.170907425166512,0.188315594157409,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.04291284859855926,0.013984524558916217
KX2-391,RidgeCV,signal_fusion,signal_multiomics,Focused fusion,0.5614885475149701,0.16264436078680464,0.24438777870295453,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.042949568749622746,0.005721460179208854
KX2-391,RidgeCV,signal_fusion_lineage,signal_multiomics_plus_lineage,Focused fusion + lineage,0.5578230960531737,0.16315404150251672,0.23955047246241062,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.04661502021141917,0.006231140894920939
KX2-391,RidgeSelectK,signal_fusion,signal_multiomics,Focused fusion,0.5546224169838101,0.16363784393309846,0.2373016213138744,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.04981569928078278,0.006714943325502681
KX2-391,RidgeSelectK,signal_fusion_lineage,signal_multiomics_plus_lineage,Focused fusion + lineage,0.5538075278580101,0.1637890614837499,0.23606920601891898,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.050630588406582744,0.006866160876154104
KX2-391,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,Early fusion + lineage,0.5535628754817903,0.16460063021405547,0.24466722460536489,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.05087524078280259,0.007677729606459682
KX2-391,ElasticNet,early_fusion,multiomics,Early fusion,0.553458459508122,0.16461111237812878,0.24457748759363024,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.05097965675647087,0.007688211770532999
KX2-391,RidgeCV,pathway_modules,multiomics_pathway,Pathway modules,0.5392720146587902,0.16463101194290897,0.24268428777783319,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.06516610160580272,0.007708111335313184
KX2-391,LightGBM,pathway_modules,multiomics_pathway,Pathway modules,0.5376438664006462,0.16480208859371243,0.24532972678540216,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.06679424986394666,0.007879187986116643
KX2-391,ElasticNet,late_fusion,multiomics,Late fusion,0.5373368616759139,0.18052454058042833,0.09805506549609193,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.067101254588679,0.023601639972832544
KX2-391,RidgeCV,pathway_modules_lineage,multiomics_pathway,Pathway + lineage,0.5351751305551652,0.16496785568384678,0.23572592415908017,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.06926298570942768,0.008044955076250998
KX2-391,RidgeCV,late_fusion,multiomics,Late fusion,0.5307132899737985,0.17068769667458905,0.1910057107593806,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.07372482629079435,0.013764796066993268
KX2-391,RidgeSelectK,late_fusion,multiomics,Late fusion,0.5307132899737985,0.17068769667458905,0.1910057107593806,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.07372482629079435,0.013764796066993268
KX2-391,RidgeCV,early_fusion,multiomics,Early fusion,0.526968571331649,0.16975125420355655,0.18664649770718514,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.07746954493294389,0.012828353595960768
KX2-391,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,Early fusion + lineage,0.5243289695052844,0.17012604696147932,0.18324158783403513,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.08010914675930847,0.013203146353883533
KX2-391,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,Early fusion + lineage,0.5223128490623286,0.1693963156730458,0.1912880982577142,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.08212526720226432,0.012473415065450022
KX2-391,RidgeSelectK,early_fusion,multiomics,Early fusion,0.5189844202602882,0.16983553725609468,0.18735528073796673,RidgeCV,expr,0.6044381162645929,0.15692290060759578,0.303302240279199,-0.08545369600430464,0.012912636648498899
Leptomycin B,RidgeCV+PositiveStack,learned_late_fusion,multiomics,Learned late fusion,0.5439259348673743,0.154607812380602,0.28543656850114985,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.004643120773804799,0.00060983910522866
Leptomycin B,RidgeSelectK+PositiveStack,learned_late_fusion,multiomics,Learned late fusion,0.5439259348673743,0.154607812380602,0.28543656850114985,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.004643120773804799,0.00060983910522866
Leptomycin B,RidgeCV,metadata_augmented,expr_plus_lineage,Expression + lineage,0.5404954666182193,0.15491455196664244,0.2828614717453615,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.008073589022959737,0.0009165786912690987
Leptomycin B,RidgeSelectK,metadata_augmented,expr_plus_lineage,Expression + lineage,0.5387824915431795,0.15513096521129527,0.28092888999746934,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.009786564097999606,0.0011329919359219232
Leptomycin B,RidgeCV,signal_fusion,signal_multiomics,Focused fusion,0.49999694215798113,0.15991659966178734,0.2365767485266908,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.048572113483197954,0.005918626386413994
Leptomycin B,RidgeCV,signal_fusion_lineage,signal_multiomics_plus_lineage,Focused fusion + lineage,0.4971942078007999,0.16021479003150557,0.23358657043427752,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.051374847840379156,0.006216816756132226
Leptomycin B,LightGBM,metadata_augmented,expr_plus_lineage,Expression + lineage,0.49115959850444496,0.16080202123910414,0.2253600447762037,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.05740945713673412,0.006804047963730797
Leptomycin B,XGBoost,metadata_augmented,expr_plus_lineage,Expression + lineage,0.49072555976750243,0.1617261671352484,0.21891903113074554,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.057843495873676654,0.007728193859875054
Leptomycin B,RidgeCV,late_fusion,multiomics,Late fusion,0.4863912176837122,0.16683055409050124,0.16905056044893402,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.0621778379574669,0.012832580815127892
Leptomycin B,RidgeSelectK,late_fusion,multiomics,Late fusion,0.4863912176837122,0.16683055409050124,0.16905056044893402,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.0621778379574669,0.012832580815127892
Leptomycin B,XGBoost,early_fusion,multiomics,Early fusion,0.47892563000094074,0.1631924963259497,0.20523693765570172,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.06964342564023834,0.009194523050576359
Leptomycin B,LightGBM,late_fusion,multiomics,Late fusion,0.47725272001859975,0.1695089503767252,0.14295599835413267,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.07131633562257933,0.015510977101351853
Leptomycin B,XGBoost,late_fusion,multiomics,Late fusion,0.47719054359238455,0.17178555076728774,0.12059305361459308,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.07137851204879453,0.017787577491914397
Leptomycin B,XGBoost,early_fusion_lineage,multiomics_plus_lineage,Early fusion + lineage,0.47103883154005477,0.1637219977479226,0.199960657216004,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.07753022410112431,0.009724024472549248
Leptomycin B,XGBoost,signal_fusion,signal_multiomics,Focused fusion,0.47038833592114787,0.16374770635820624,0.1999863567858103,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.07818071972003121,0.00974973308283289
Leptomycin B,RidgeSelectK,signal_fusion,signal_multiomics,Focused fusion,0.47017103723430526,0.16490238605372184,0.18861531843291518,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.07839801840687383,0.010904412778348499
Leptomycin B,RidgeSelectK,signal_fusion_lineage,signal_multiomics_plus_lineage,Focused fusion + lineage,0.470004719981846,0.1648438923599908,0.18942675358768704,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.07856433565933307,0.010845919084617461
Leptomycin B,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,Focused fusion + lineage,0.46754962395669875,0.16419031418830618,0.19546767482290045,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.08101943168448034,0.010192340912932835
Leptomycin B,LightGBM,early_fusion,multiomics,Early fusion,0.46642578486255515,0.16339716752802982,0.2009000116527254,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.08214327077862393,0.009399194252656479
Leptomycin B,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,Focused fusion + lineage,0.46392559355798674,0.16381966853791954,0.1964015859701443,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.08464346208319234,0.009821695262546198
Leptomycin B,RidgeCV,early_fusion,multiomics,Early fusion,0.4604980017792867,0.1672668578866595,0.16185945753919745,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.0880710538618924,0.013268884611286141
Leptomycin B,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,Early fusion + lineage,0.45895958457372804,0.1675014706643318,0.15944620815259794,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.08960947106745104,0.013503497388958452
Leptomycin B,LightGBM,signal_fusion,signal_multiomics,Focused fusion,0.45856076949075397,0.16404601818809378,0.1942173449501334,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.09000828615042511,0.010048044912720433
Leptomycin B,ElasticNet,metadata_augmented,expr_plus_lineage,Expression + lineage,0.4557320223538648,0.1688599551060487,0.14985855366521128,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.0928370332873143,0.014861981830675358
Leptomycin B,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,Focused fusion + lineage,0.4542579162777103,0.16664225719592035,0.17214124904935285,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.0943111393634688,0.012644283920547006
Leptomycin B,ElasticNet,signal_fusion,signal_multiomics,Focused fusion,0.4542549767445109,0.1666424056082717,0.17213939466437336,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.09431407889666821,0.012644432332898359
Leptomycin B,LightGBM,early_fusion_lineage,multiomics_plus_lineage,Early fusion + lineage,0.4508696820123089,0.164667162818089,0.1878001072910541,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.09769937362887016,0.010669189542715646
Leptomycin B,ElasticNet,early_fusion,multiomics,Early fusion,0.4453916947261008,0.16732375116141096,0.1649184718967796,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.10317736091507829,0.013325777886037615
Leptomycin B,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,Early fusion + lineage,0.44538315407673607,0.1673243185879329,0.16491415826963002,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.10318590156444302,0.013326345312559551
Leptomycin B,RidgeSelectK,early_fusion,multiomics,Early fusion,0.44167345956715237,0.17015601652999335,0.13621014001832582,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.10689559607402671,0.016158043254620003
Leptomycin B,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,Early fusion + lineage,0.4412584662670727,0.17015528028713922,0.13583239907087913,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.10731058937410637,0.016157307011765876
Leptomycin B,ElasticNet,late_fusion,multiomics,Late fusion,0.4375708755252111,0.17731812675776226,0.0623795868543495,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.11099818011596796,0.023320153482388917
Leptomycin B,LightGBM,pathway_modules,multiomics_pathway,Pathway modules,0.39662019500176304,0.16978365228974318,0.13854509372456003,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.15194886063941604,0.015785679014369836
Leptomycin B,RidgeCV,pathway_modules_lineage,multiomics_pathway,Pathway + lineage,0.3531024214799982,0.17519629263167685,0.08146886815029582,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.19546663416118087,0.021198319356303508
Leptomycin B,RidgeCV,pathway_modules,multiomics_pathway,Pathway modules,0.3340128930744174,0.17543201748476567,0.08114496258062669,RidgeCV,expr,0.5485690556411791,0.15399797327537335,0.291494535628985,-0.2145561625667617,0.021434044209392322
ML210,RidgeSelectK,metadata_augmented,expr_plus_lineage,Expression + lineage,0.5434610336596644,0.1804890117740789,0.2696379617538719,RidgeCV,expr,0.538417728004714,0.1813181225191587,0.2630823265731586,0.00504330565495037,-0.0008291107450797974
ML210,RidgeCV,metadata_augmented,expr_plus_lineage,Expression + lineage,0.5421738696216286,0.1807039582198889,0.268036675455536,RidgeCV,expr,0.538417728004714,0.1813181225191587,0.2630823265731586,0.003756141616914621,-0.000614164299269776
ML210,RidgeCV+PositiveStack,learned_late_fusion,multiomics,Learned late fusion,0.5318669672641991,0.18159897262843225,0.26090000712478945,RidgeCV,expr,0.538417728004714,0.1813181225191587,0.2630823265731586,-0.0065507607405148605,0.0002808501092735616
ML210,RidgeSelectK+PositiveStack,learned_late_fusion,multiomics,Learned late fusion,0.5318669672641991,0.18159897262843225,0.26090000712478945,RidgeCV,expr,0.538417728004714,0.1813181225191587,0.2630823265731586,-0.0065507607405148605,0.0002808501092735616
ML210,RidgeCV,pathway_modules_lineage,multiomics_pathway,Pathway + lineage,0.5011143117370531,0.18575971614965664,0.22472582010998784,RidgeCV,expr,0.538417728004714,0.1813181225191587,0.2630823265731586,-0.03730341626766087,0.004441593630497953
ML210,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,Focused fusion + lineage,0.4975632508846869,0.18731610008287541,0.21264342020269397,RidgeCV,expr,0.538417728004714,0.1813181225191587,0.2630823265731586,-0.0408544771200271,0.005997977563716728
ML210,LightGBM,late_fusion,multiomics,Late fusion,0.4975020682078049,0.1950441785182238,0.14741605564106802,RidgeCV,expr,0.538417728004714,0.1813181225191587,0.2630823265731586,-0.04091565979690909,0.013726055999065123
ML210,XGBoost,metadata_augmented,expr_plus_lineage,Expression + lineage,0.4973704015994677,0.18646017116612562,0.2195875617179147,RidgeCV,expr,0.538417728004714,0.1813181225191587,0.2630823265731586,-0.041047326405246276,0.005142048646966935
ML210,RidgeCV,signal_fusion_lineage,signal_multiomics_plus_lineage,Focused fusion + lineage,0.4936804835457439,0.18698362640778055,0.21640176860973748,RidgeCV,expr,0.538417728004714,0.1813181225191587,0.2630823265731586,-0.044737244458970093,0.005665503888621859
ML210,XGBoost,early_fusion,multiomics,Early fusion,0.4925376331067296,0.18812102133705938,0.20612424388246647,RidgeCV,expr,0.538417728004714,0.1813181225191587,0.2630823265731586,-0.04588009489798439,0.006802898817900693
ML210,RidgeCV,signal_fusion,signal_multiomics,Focused fusion,0.49012607008475795,0.18747245604512247,0.2122897337862999,RidgeCV,expr,0.538417728004714,0.1813181225191587,0.2630823265731586,-0.048291657919956044,0.006154333525963784
ML210,RidgeSelectK,signal_fusion_lineage,signal_multiomics_plus_lineage,Focused fusion + lineage,0.49008234755401237,0.18835433811529392,0.2043176067266689,RidgeCV,expr,0.538417728004714,0.1813181225191587,0.2630823265731586,-0.048335380450701626,0.007036215596135237
ML210,XGBoost,signal_fusion,signal_multiomics,Focused fusion,0.4890825600309592,0.18771276028246048,0.20919243054694342,RidgeCV,expr,0.538417728004714,0.1813181225191587,0.2630823265731586,-0.04933516797375481,0.0063946377633017915
ML210,LightGBM,metadata_augmented,expr_plus_lineage,Expression + lineage,0.48859056032376313,0.18732818102066756,0.21282668219105175,RidgeCV,expr,0.538417728004714,0.1813181225191587,0.2630823265731586,-0.04982716768095086,0.006010058501508875
ML210,XGBoost,early_fusion_lineage,multiomics_plus_lineage,Early fusion + lineage,0.4857375105517928,0.18881322788088956,0.20041426070737645,RidgeCV,expr,0.538417728004714,0.1813181225191587,0.2630823265731586,-0.052680217452921174,0.007495105361730869
