Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes,moa_class,library
gs_ind_0,Lipid Import Into Cell (GO:0140354),1/3,0.03176603295304525,0.15774641719320537,56.389830508474574,194.50869641579146,STRA6,DNA damage/repair,GO_BP
gs_ind_0,Lipid Transport (GO:0006869),2/27,0.032912852164738514,0.15774641719320537,9.458204334365325,32.289288623966065,ABCC3;FABP5,DNA damage/repair,GO_BP
gs_ind_0,Liver Development (GO:0001889),1/9,0.09239766755109105,0.18017545172462757,16.549351944167498,39.414822702220405,MET,DNA damage/repair,GO_BP
gs_ind_0,Long-Chain Fatty Acid Transport (GO:0015909),1/8,0.08255382446596186,0.1724785261163846,18.76271186440678,46.79992190048931,FABP5,DNA damage/repair,GO_BP
gs_ind_0,Lung Development (GO:0030324),2/12,0.006834529038041735,0.1556634570510605,23.095238095238095,115.14749248017552,ITGA3;STRA6,DNA damage/repair,GO_BP
gs_ind_0,Lung Epithelium Development (GO:0060428),1/7,0.07260681135934059,0.16905466525458407,21.65710560625815,56.800015965409045,STRA6,DNA damage/repair,GO_BP
gs_ind_0,Lymphocyte Differentiation (GO:0030098),2/18,0.01522530767015278,0.1556634570510605,14.665071770334928,61.37033745856216,IKZF1;AXL,DNA damage/repair,GO_BP
gs_ind_0,Lysosomal Transport (GO:0007041),1/15,0.14935134021893906,0.21911105712370996,9.68030391583869,18.406650285310484,HOOK1,DNA damage/repair,GO_BP
gs_ind_0,Lysosome Organization (GO:0007040),2/13,0.008023673760216114,0.1556634570510605,21.079328756674293,101.71532635113377,CORO1A;HOOK1,DNA damage/repair,GO_BP
gs_ind_0,Lytic Vacuole Organization (GO:0080171),1/10,0.10213937416056053,0.18527607405869118,14.801962533452274,33.76944873592447,HOOK1,DNA damage/repair,GO_BP
gs_ind_0,Membrane Organization (GO:0061024),1/18,0.17651688603172916,0.24084519726778209,8.012106537530267,13.895706721930125,PLAAT3,DNA damage/repair,GO_BP
gs_ind_0,Mesoderm Development (GO:0007498),1/5,0.05239909039586638,0.15821144713074495,31.305084745762713,92.31450149469747,IKZF1,DNA damage/repair,GO_BP
gs_ind_0,Mesoderm Formation (GO:0001707),1/7,0.07260681135934059,0.16905466525458407,21.65710560625815,56.800015965409045,ITGA3,DNA damage/repair,GO_BP
gs_ind_0,Mesodermal Cell Differentiation (GO:0048333),1/6,0.06255558460384208,0.1682529516930925,25.604006163328197,70.9666178357158,ITGA3,DNA damage/repair,GO_BP
gs_ind_0,Mitotic Cell Cycle Phase Transition (GO:0044772),1/21,0.20284291951614766,0.2622389125236384,6.832162050434063,10.899507957226028,EPS8,DNA damage/repair,GO_BP
gs_ind_0,Mitotic Nuclear Division (GO:0140014),1/5,0.05239909039586638,0.15821144713074495,31.305084745762713,92.31450149469747,EPS8,DNA damage/repair,GO_BP
gs_ind_0,Modulation Of Chemical Synaptic Transmission (GO:0050804),1/31,0.28484980927774256,0.3332742768549588,4.575437621561544,5.745803555628402,MYOF,DNA damage/repair,GO_BP
gs_ind_0,Monocarboxylic Acid Transport (GO:0015718),2/16,0.012100749720022801,0.1556634570510605,16.699939503932246,73.72168033588241,ABCC3;FABP5,DNA damage/repair,GO_BP
gs_ind_0,Mononuclear Cell Differentiation (GO:1903131),1/12,0.12132046229014064,0.2006288917024234,12.218865143699336,25.773494005998238,IKZF1,DNA damage/repair,GO_BP
gs_ind_0,Muscle Contraction (GO:0006936),1/31,0.28484980927774256,0.3332742768549588,4.575437621561544,5.745803555628402,MYOF,DNA damage/repair,GO_BP
gs_ind_0,Muscle Tissue Development (GO:0060537),1/13,0.13076186133430107,0.20398850368150964,11.23728813559322,22.860885722554244,STRA6,DNA damage/repair,GO_BP
gs_ind_0,Myeloid Cell Differentiation (GO:0030099),1/12,0.12132046229014064,0.2006288917024234,12.218865143699336,25.773494005998238,IKZF1,DNA damage/repair,GO_BP
gs_ind_0,N-acylphosphatidylethanolamine Metabolic Process (GO:0070292),1/2,0.021287310365956994,0.1556634570510605,94.01694915254237,361.9317974849348,PLAAT3,DNA damage/repair,GO_BP
gs_ind_0,Natural Killer Cell Activation Involved In Immune Response (GO:0002323),1/2,0.021287310365956994,0.1556634570510605,94.01694915254237,361.9317974849348,CORO1A,DNA damage/repair,GO_BP
gs_ind_0,Natural Killer Cell Mediated Cytotoxicity (GO:0042267),1/2,0.021287310365956994,0.1556634570510605,94.01694915254237,361.9317974849348,CORO1A,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Actin Filament Bundle Assembly (GO:0032232),1/7,0.07260681135934059,0.16905466525458407,21.65710560625815,56.800015965409045,MET,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Actin Nucleation (GO:0051126),1/4,0.042136264660081545,0.15774641719320537,40.26392251815981,127.50966273621823,CORO1A,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Angiogenesis (GO:0016525),1/21,0.20284291951614766,0.2622389125236384,6.832162050434063,10.899507957226028,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Apoptotic Process (GO:0043066),2/104,0.30651279297713496,0.349658010218016,2.287120239623449,2.7045100444304184,THBS1;AXL,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234),1/17,0.16755624278941936,0.23268938167788802,8.500770416024654,15.186084052039565,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Autophagy (GO:0010507),1/17,0.16755624278941936,0.23268938167788802,8.500770416024654,15.186084052039565,MET,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Binding (GO:0051100),1/21,0.20284291951614766,0.2622389125236384,6.832162050434063,10.899507957226028,MDFI,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043537),1/9,0.09239766755109105,0.18017545172462757,16.549351944167498,39.414822702220405,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis (GO:1903588),1/1,0.010699001426533523,0.1556634570510605,282.1525423728813,1280.2967493643682,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181),1/17,0.16755624278941936,0.23268938167788802,8.500770416024654,15.186084052039565,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Bone Remodeling (GO:0046851),1/5,0.05239909039586638,0.15821144713074495,31.305084745762713,92.31450149469747,INPP5D,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Bone Resorption (GO:0045779),1/3,0.03176603295304525,0.15774641719320537,56.389830508474574,194.50869641579146,INPP5D,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090),1/28,0.2611450690431787,0.31744387613560426,5.080123266563945,6.820975873837755,SOX2,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Cell Communication (GO:0010648),1/7,0.07260681135934059,0.16905466525458407,21.65710560625815,56.800015965409045,INPP5D,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Cell Cycle G1/S Phase Transition (GO:1902807),2/11,0.005733437241508342,0.1556634570510605,25.535549399815327,131.8002076384751,SOX2;SLFN11,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Cell Cycle Phase Transition (GO:1901988),1/3,0.03176603295304525,0.15774641719320537,56.389830508474574,194.50869641579146,SOX2,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Cell Differentiation (GO:0045596),1/68,0.5230684929423614,0.5464197649487167,2.0395480225988702,1.3217145374313417,SOX2,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Cell Junction Assembly (GO:1901889),1/6,0.06255558460384208,0.1682529516930925,25.604006163328197,70.9666178357158,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090051),1/2,0.021287310365956994,0.1556634570510605,94.01694915254237,361.9317974849348,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Cell Population Proliferation (GO:0008285),2/113,0.3424755304587915,0.38161559108265336,2.0954291558492644,2.2453677310572613,SOX2;THBS1,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Cell-Matrix Adhesion (GO:0001953),1/8,0.08255382446596186,0.1724785261163846,18.76271186440678,46.79992190048931,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Cell-Substrate Adhesion (GO:0010812),1/12,0.12132046229014064,0.2006288917024234,12.218865143699336,25.773494005998238,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Cell-Substrate Junction Organization (GO:0150118),1/3,0.03176603295304525,0.15774641719320537,56.389830508474574,194.50869641579146,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Cellular Catabolic Process (GO:0031330),1/20,0.19415929118843672,0.25741231806285664,7.185136897001303,11.776988090353987,MET,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Cellular Process (GO:0048523),1/153,0.8159080462428429,0.8211719691218289,0.8744095582106141,0.17790178892753075,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090288),1/22,0.21143606087960992,0.2703608647313045,6.512022073314939,10.118592442281463,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Chemotaxis (GO:0050922),1/13,0.13076186133430107,0.20398850368150964,11.23728813559322,22.860885722554244,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000117),1/10,0.10213937416056053,0.18527607405869118,14.801962533452274,33.76944873592447,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154),1/10,0.10213937416056053,0.18527607405869118,14.801962533452274,33.76944873592447,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Cytokine Production (GO:0001818),2/40,0.06716181352297666,0.16905466525458407,6.234905445431761,16.83830016022086,THBS1;AXL,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Cytoskeleton Organization (GO:0051494),1/9,0.09239766755109105,0.18017545172462757,16.549351944167498,39.414822702220405,CORO1A,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of DNA Binding (GO:0043392),1/8,0.08255382446596186,0.1724785261163846,18.76271186440678,46.79992190048931,MDFI,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of DNA Metabolic Process (GO:0051053),1/8,0.08255382446596186,0.1724785261163846,18.76271186440678,46.79992190048931,SLFN11,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of DNA Replication (GO:0008156),1/3,0.03176603295304525,0.15774641719320537,56.389830508474574,194.50869641579146,SLFN11,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433),1/34,0.30781859019192864,0.349658010218016,4.161143435365545,4.902845042268326,MDFI,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of DNA-templated DNA Replication (GO:2000104),1/1,0.010699001426533523,0.1556634570510605,282.1525423728813,1280.2967493643682,SLFN11,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of DNA-templated Transcription (GO:0045892),4/185,0.13172671042489772,0.20481096504602037,2.4264774676438483,4.9185326196741235,SOX2;IKZF1;MDFI;FOSB,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Endothelial Cell Migration (GO:0010596),1/15,0.14935134021893906,0.21911105712370996,9.68030391583869,18.406650285310484,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Endothelial Cell Proliferation (GO:0001937),1/13,0.13076186133430107,0.20398850368150964,11.23728813559322,22.860885722554244,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042059),1/3,0.03176603295304525,0.15774641719320537,56.389830508474574,194.50869641579146,GPRC5A,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Epidermal Growth Factor-Activated Receptor Activity (GO:0007175),1/2,0.021287310365956994,0.1556634570510605,94.01694915254237,361.9317974849348,GPRC5A,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Epithelial Cell Migration (GO:0010633),1/13,0.13076186133430107,0.20398850368150964,11.23728813559322,22.860885722554244,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Epithelial Cell Proliferation (GO:0050680),2/31,0.04247018924432452,0.15774641719320537,8.163841807909604,25.789191580460695,SOX2;THBS1,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001237),1/20,0.19415929118843672,0.25741231806285664,7.185136897001303,11.776988090353987,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Fibrinolysis (GO:0051918),1/6,0.06255558460384208,0.1682529516930925,25.604006163328197,70.9666178357158,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040037),1/6,0.06255558460384208,0.1682529516930925,25.604006163328197,70.9666178357158,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Focal Adhesion Assembly (GO:0051895),1/3,0.03176603295304525,0.15774641719320537,56.389830508474574,194.50869641579146,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0045744),1/7,0.07260681135934059,0.16905466525458407,21.65710560625815,56.800015965409045,MET,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000134),1/10,0.10213937416056053,0.18527607405869118,14.801962533452274,33.76944873592447,SLFN11,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Hydrogen Peroxide-Induced Cell Death (GO:1903206),1/3,0.03176603295304525,0.15774641719320537,56.389830508474574,194.50869641579146,MET,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Interleukin-12 Production (GO:0032695),1/2,0.021287310365956994,0.1556634570510605,94.01694915254237,361.9317974849348,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Intracellular Signal Transduction (GO:1902532),1/45,0.3860909897612742,0.42217425983242135,3.1199771472100553,2.969226754487061,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Lymphocyte Proliferation (GO:0050672),1/10,0.10213937416056053,0.18527607405869118,14.801962533452274,33.76944873592447,SDC4,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901991),1/10,0.10213937416056053,0.18527607405869118,14.801962533452274,33.76944873592447,SLFN11,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Neuron Differentiation (GO:0045665),1/8,0.08255382446596186,0.1724785261163846,18.76271186440678,46.79992190048931,SOX2,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507),1/97,0.6541595511525207,0.6699051858629752,1.411346272064635,0.5989809965763575,IKZF1,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Plasminogen Activation (GO:0010757),1/5,0.05239909039586638,0.15821144713074495,31.305084745762713,92.31450149469747,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Programmed Cell Death (GO:0043069),3/83,0.057187017351250966,0.1682529516930925,4.260079051383399,12.189911080530637,MET;AXL;THBS1,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Protein Processing (GO:0010955),1/8,0.08255382446596186,0.1724785261163846,18.76271186440678,46.79992190048931,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Protein Tyrosine Kinase Activity (GO:0061099),1/5,0.05239909039586638,0.15821144713074495,31.305084745762713,92.31450149469747,GPRC5A,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Ras Protein Signal Transduction (GO:0046580),2/7,0.00224822407085123,0.14243880354946312,44.17065390749601,269.33562752689716,ITGA3;MET,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Response To Stimulus (GO:0048585),1/13,0.13076186133430107,0.20398850368150964,11.23728813559322,22.860885722554244,INPP5D,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Rho Protein Signal Transduction (GO:0035024),2/4,0.0006553378319363875,0.14243880354946312,97.28070175438596,713.1025339133963,ITGA3;MET,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Signal Transduction (GO:0009968),3/64,0.0296935180854954,0.15774641719320537,5.615521064301552,19.748813308619482,MDFI;THBS1;INPP5D,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Signaling (GO:0023057),1/8,0.08255382446596186,0.1724785261163846,18.76271186440678,46.79992190048931,INPP5D,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Signaling Receptor Activity (GO:2000272),1/4,0.042136264660081545,0.15774641719320537,40.26392251815981,127.50966273621823,GPRC5A,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Sprouting Angiogenesis (GO:1903671),1/3,0.03176603295304525,0.15774641719320537,56.389830508474574,194.50869641579146,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Stress Fiber Assembly (GO:0051497),1/5,0.05239909039586638,0.15821144713074495,31.305084745762713,92.31450149469747,MET,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Supramolecular Fiber Organization (GO:1902904),1/22,0.21143606087960992,0.2703608647313045,6.512022073314939,10.118592442281463,CORO1A,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of T Cell Activation (GO:0050868),1/16,0.15850137958553345,0.22478377468493835,9.052487698195735,16.674609754451126,SDC4,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of T Cell Proliferation (GO:0042130),1/12,0.12132046229014064,0.2006288917024234,12.218865143699336,25.773494005998238,SDC4,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122),3/137,0.17838972457583616,0.24269299738805614,2.4986143967556607,4.3070731637953985,SOX2;MDFI;FOSB,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Transmembrane Transport (GO:0034763),1/4,0.042136264660081545,0.15774641719320537,40.26392251815981,127.50966273621823,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Negative Regulation Of Wnt Signaling Pathway (GO:0030178),2/34,0.05023922572486072,0.15821144713074495,7.402159244264507,22.1395560580961,SOX2;MDFI,DNA damage/repair,GO_BP
gs_ind_0,Nervous System Development (GO:0007399),2/118,0.3622526512499807,0.39984490751177115,2.0017317973044197,2.032585248087771,MET;AXL,DNA damage/repair,GO_BP
gs_ind_0,Neuromuscular Process (GO:0050905),1/4,0.042136264660081545,0.15774641719320537,40.26392251815981,127.50966273621823,STRA6,DNA damage/repair,GO_BP
gs_ind_0,Neuron Differentiation (GO:0030182),1/45,0.3860909897612742,0.42217425983242135,3.1199771472100553,2.969226754487061,MET,DNA damage/repair,GO_BP
gs_ind_0,Neuron Projection Regeneration (GO:0031102),1/3,0.03176603295304525,0.15774641719320537,56.389830508474574,194.50869641579146,NREP,DNA damage/repair,GO_BP
gs_ind_0,Nose Development (GO:0043584),1/2,0.021287310365956994,0.1556634570510605,94.01694915254237,361.9317974849348,STRA6,DNA damage/repair,GO_BP
gs_ind_0,Organelle Assembly (GO:0070925),1/37,0.33007349685650667,0.3695559725570457,3.8149524030647783,4.228645580605608,CORO1A,DNA damage/repair,GO_BP
gs_ind_0,Organelle Disassembly (GO:1903008),1/7,0.07260681135934059,0.16905466525458407,21.65710560625815,56.800015965409045,PLAAT3,DNA damage/repair,GO_BP
gs_ind_0,Organelle Organization (GO:0006996),1/70,0.5334720671826373,0.5560466090010562,1.979392756980856,1.2437486029369378,PLAAT3,DNA damage/repair,GO_BP
gs_ind_0,Organic Hydroxy Compound Transport (GO:0015850),2/7,0.00224822407085123,0.14243880354946312,44.17065390749601,269.33562752689716,STRA6;ABCC3,DNA damage/repair,GO_BP
gs_ind_0,Pancreas Development (GO:0031016),1/2,0.021287310365956994,0.1556634570510605,94.01694915254237,361.9317974849348,MET,DNA damage/repair,GO_BP
gs_ind_0,Peptide Cross-Linking (GO:0018149),1/11,0.11177996785246573,0.19375194427760728,13.387409200968523,29.334797783349753,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Peptidyl-Proline Modification (GO:0018208),1/3,0.03176603295304525,0.15774641719320537,56.389830508474574,194.50869641579146,PPIC,DNA damage/repair,GO_BP
gs_ind_0,Peroxisome Organization (GO:0007031),1/1,0.010699001426533523,0.1556634570510605,282.1525423728813,1280.2967493643682,PLAAT3,DNA damage/repair,GO_BP
gs_ind_0,Phagocytosis (GO:0006909),3/23,0.001694839455030334,0.14243880354946312,17.10110864745011,109.10793349244904,CORO1A;MET;AXL,DNA damage/repair,GO_BP
gs_ind_0,"Phagocytosis, Engulfment (GO:0006911)",1/8,0.08255382446596186,0.1724785261163846,18.76271186440678,46.79992190048931,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Phagolysosome Assembly (GO:0001845),1/3,0.03176603295304525,0.15774641719320537,56.389830508474574,194.50869641579146,CORO1A,DNA damage/repair,GO_BP
gs_ind_0,Phosphate-Containing Compound Metabolic Process (GO:0006796),2/28,0.035211999511423946,0.15774641719320537,9.097980801059252,30.445195085808248,INPP5D;PLAAT3,DNA damage/repair,GO_BP
gs_ind_0,Phosphatidylcholine Metabolic Process (GO:0046470),1/6,0.06255558460384208,0.1682529516930925,25.604006163328197,70.9666178357158,PLAAT3,DNA damage/repair,GO_BP
gs_ind_0,Phosphatidylethanolamine Acyl-Chain Remodeling (GO:0036152),1/2,0.021287310365956994,0.1556634570510605,94.01694915254237,361.9317974849348,PLAAT3,DNA damage/repair,GO_BP
gs_ind_0,Phosphatidylethanolamine Metabolic Process (GO:0046337),1/4,0.042136264660081545,0.15774641719320537,40.26392251815981,127.50966273621823,PLAAT3,DNA damage/repair,GO_BP
gs_ind_0,Phosphatidylinositol Biosynthetic Process (GO:0006661),1/16,0.15850137958553345,0.22478377468493835,9.052487698195735,16.674609754451126,INPP5D,DNA damage/repair,GO_BP
gs_ind_0,Phosphatidylinositol Metabolic Process (GO:0046488),1/11,0.11177996785246573,0.19375194427760728,13.387409200968523,29.334797783349753,INPP5D,DNA damage/repair,GO_BP
gs_ind_0,Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200),1/11,0.11177996785246573,0.19375194427760728,13.387409200968523,29.334797783349753,MC3R,DNA damage/repair,GO_BP
gs_ind_0,Phospholipid Metabolic Process (GO:0006644),1/10,0.10213937416056053,0.18527607405869118,14.801962533452274,33.76944873592447,PLAAT3,DNA damage/repair,GO_BP
gs_ind_0,Pituitary Gland Development (GO:0021983),1/2,0.021287310365956994,0.1556634570510605,94.01694915254237,361.9317974849348,SOX2,DNA damage/repair,GO_BP
gs_ind_0,Plasma Membrane Organization (GO:0007009),1/14,0.1401051591343623,0.2115135950802631,10.401129943502825,20.44198556529661,MYOF,DNA damage/repair,GO_BP
gs_ind_0,Plasma Membrane Repair (GO:0001778),1/4,0.042136264660081545,0.15774641719320537,40.26392251815981,127.50966273621823,MYOF,DNA damage/repair,GO_BP
gs_ind_0,Positive Chemotaxis (GO:0050918),2/8,0.0029777196129914486,0.15484141987555533,37.361673414304995,217.31781625005473,CORO1A;MET,DNA damage/repair,GO_BP
gs_ind_0,Positive Regulation Of Amide Metabolic Process (GO:0034250),1/13,0.13076186133430107,0.20398850368150964,11.23728813559322,22.860885722554244,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Positive Regulation Of Angiogenesis (GO:0045766),1/27,0.25307603084561586,0.30843641259309434,5.273744803325871,7.246469831416827,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Positive Regulation Of Apoptotic Process (GO:0043065),1/58,0.46759456377816894,0.4973505814731433,2.4030950626381724,1.8267215438323128,TNFRSF12A,DNA damage/repair,GO_BP
gs_ind_0,Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235),1/19,0.18538425624675015,0.2471790083290002,7.576271186440678,12.768475806896825,TNFRSF12A,DNA damage/repair,GO_BP
gs_ind_0,Positive Regulation Of B Cell Activation (GO:0050871),1/14,0.1401051591343623,0.2115135950802631,10.401129943502825,20.44198556529661,INPP5D,DNA damage/repair,GO_BP
gs_ind_0,Positive Regulation Of B Cell Differentiation (GO:0045579),1/3,0.03176603295304525,0.15774641719320537,56.389830508474574,194.50869641579146,INPP5D,DNA damage/repair,GO_BP
gs_ind_0,Positive Regulation Of Behavior (GO:0048520),1/3,0.03176603295304525,0.15774641719320537,56.389830508474574,194.50869641579146,STRA6,DNA damage/repair,GO_BP
gs_ind_0,Positive Regulation Of Binding (GO:0051099),1/21,0.20284291951614766,0.2622389125236384,6.832162050434063,10.899507957226028,MET,DNA damage/repair,GO_BP
gs_ind_0,Positive Regulation Of Blood Coagulation (GO:0030194),1/7,0.07260681135934059,0.16905466525458407,21.65710560625815,56.800015965409045,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Positive Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043536),1/13,0.13076186133430107,0.20398850368150964,11.23728813559322,22.860885722554244,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Positive Regulation Of Canonical Wnt Signaling Pathway (GO:0090263),1/24,0.2283545167690002,0.28422849427630875,5.953479985575189,8.792432396582589,GPRC5B,DNA damage/repair,GO_BP
gs_ind_0,Positive Regulation Of Cell Differentiation (GO:0045597),1/88,0.6177442462817841,0.6353940818898351,1.5617433414043584,0.7522617011031824,GPRC5B,DNA damage/repair,GO_BP
gs_ind_0,Positive Regulation Of Cell Migration (GO:0030335),1/84,0.6003947176140098,0.6202753374025531,1.6389932000405967,0.8361618457924459,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Positive Regulation Of Cell Motility (GO:2000147),1/68,0.5230684929423614,0.5464197649487167,2.0395480225988702,1.3217145374313417,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Positive Regulation Of Cell Population Proliferation (GO:0008284),1/139,0.7842074070559863,0.7909678157375034,0.9679373432050419,0.23528789727789115,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Positive Regulation Of Cellular Biosynthetic Process (GO:0031328),1/35,0.3153151397566369,0.3555843021833881,4.039056742815033,4.661809403122005,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Positive Regulation Of Cellular Component Biogenesis (GO:0044089),1/17,0.16755624278941936,0.23268938167788802,8.500770416024654,15.186084052039565,SDC4,DNA damage/repair,GO_BP
gs_ind_0,Positive Regulation Of Cellular Metabolic Process (GO:0031325),1/11,0.11177996785246573,0.19375194427760728,13.387409200968523,29.334797783349753,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Positive Regulation Of Cellular Process (GO:0048522),1/162,0.8338567138771165,0.8374354980568466,0.8228472477304928,0.14950615874213524,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Positive Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903846),1/9,0.09239766755109105,0.18017545172462757,16.549351944167498,39.414822702220405,THBS1,DNA damage/repair,GO_BP
gs_ind_0,Positive Regulation Of Chemotaxis (GO:0050921),2/14,0.009298989933504706,0.1556634570510605,19.385964912280702,90.68462615603885,MET;THBS1,DNA damage/repair,GO_BP
gs_ind_0,Positive Regulation Of Coagulation (GO:0050820),1/3,0.03176603295304525,0.15774641719320537,56.389830508474574,194.50869641579146,THBS1,DNA damage/repair,GO_BP
