compound,model_family,strategy,omics_layer_model,fold,omics_layer,raw_importance,importance_fraction
SB-743921,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,3,meta,0.0,0.0
SB-743921,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,4,expr,1.0000000022118911,1.0
SB-743921,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,4,meta,0.0,0.0
SB-743921,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,5,expr,0.9999999754363671,1.0
SB-743921,XGBoost,signal_fusion_lineage,signal_multiomics_plus_lineage,5,meta,0.0,0.0
SB-743921,XGBoost,metadata_augmented,expr_plus_lineage,1,expr,0.9999999985448085,1.0
SB-743921,XGBoost,metadata_augmented,expr_plus_lineage,1,meta,0.0,0.0
SB-743921,XGBoost,metadata_augmented,expr_plus_lineage,2,expr,1.000000031432137,1.0
SB-743921,XGBoost,metadata_augmented,expr_plus_lineage,2,meta,0.0,0.0
SB-743921,XGBoost,metadata_augmented,expr_plus_lineage,3,expr,0.9999999660649337,1.0
SB-743921,XGBoost,metadata_augmented,expr_plus_lineage,3,meta,0.0,0.0
SB-743921,XGBoost,metadata_augmented,expr_plus_lineage,4,expr,1.0000000022118911,1.0
SB-743921,XGBoost,metadata_augmented,expr_plus_lineage,4,meta,0.0,0.0
SB-743921,XGBoost,metadata_augmented,expr_plus_lineage,5,expr,0.9999999754363671,1.0
SB-743921,XGBoost,metadata_augmented,expr_plus_lineage,5,meta,0.0,0.0
SB-743921,LightGBM,single_omics,expr,1,expr,1280.0,1.0
SB-743921,LightGBM,single_omics,expr,2,expr,1280.0,1.0
SB-743921,LightGBM,single_omics,expr,3,expr,1280.0,1.0
SB-743921,LightGBM,single_omics,expr,4,expr,1280.0,1.0
SB-743921,LightGBM,single_omics,expr,5,expr,1280.0,1.0
SB-743921,LightGBM,single_omics,mut,1,mut,1280.0,1.0
SB-743921,LightGBM,single_omics,mut,2,mut,1280.0,1.0
SB-743921,LightGBM,single_omics,mut,3,mut,1280.0,1.0
SB-743921,LightGBM,single_omics,mut,4,mut,1280.0,1.0
SB-743921,LightGBM,single_omics,mut,5,mut,1280.0,1.0
SB-743921,LightGBM,single_omics,cnv,1,cnv,1280.0,1.0
SB-743921,LightGBM,single_omics,cnv,2,cnv,1280.0,1.0
SB-743921,LightGBM,single_omics,cnv,3,cnv,1280.0,1.0
SB-743921,LightGBM,single_omics,cnv,4,cnv,1280.0,1.0
SB-743921,LightGBM,single_omics,cnv,5,cnv,1280.0,1.0
SB-743921,LightGBM,early_fusion,multiomics,1,cnv,388.0,0.303125
SB-743921,LightGBM,early_fusion,multiomics,1,expr,874.0,0.6828125
SB-743921,LightGBM,early_fusion,multiomics,1,mut,18.0,0.0140625
SB-743921,LightGBM,early_fusion,multiomics,2,cnv,386.0,0.3015625
SB-743921,LightGBM,early_fusion,multiomics,2,expr,889.0,0.69453125
SB-743921,LightGBM,early_fusion,multiomics,2,mut,5.0,0.00390625
SB-743921,LightGBM,early_fusion,multiomics,3,cnv,383.0,0.29921875
SB-743921,LightGBM,early_fusion,multiomics,3,expr,893.0,0.69765625
SB-743921,LightGBM,early_fusion,multiomics,3,mut,4.0,0.003125
SB-743921,LightGBM,early_fusion,multiomics,4,cnv,363.0,0.28359375
SB-743921,LightGBM,early_fusion,multiomics,4,expr,906.0,0.7078125
SB-743921,LightGBM,early_fusion,multiomics,4,mut,11.0,0.00859375
SB-743921,LightGBM,early_fusion,multiomics,5,cnv,408.0,0.31875
SB-743921,LightGBM,early_fusion,multiomics,5,expr,863.0,0.67421875
SB-743921,LightGBM,early_fusion,multiomics,5,mut,9.0,0.00703125
SB-743921,LightGBM,signal_fusion,signal_multiomics,1,expr,1280.0,1.0
SB-743921,LightGBM,signal_fusion,signal_multiomics,2,expr,1280.0,1.0
SB-743921,LightGBM,signal_fusion,signal_multiomics,3,expr,1280.0,1.0
SB-743921,LightGBM,signal_fusion,signal_multiomics,4,expr,1280.0,1.0
SB-743921,LightGBM,signal_fusion,signal_multiomics,5,expr,1280.0,1.0
SB-743921,LightGBM,early_fusion_lineage,multiomics_plus_lineage,1,cnv,408.0,0.31875
SB-743921,LightGBM,early_fusion_lineage,multiomics_plus_lineage,1,expr,851.0,0.66484375
SB-743921,LightGBM,early_fusion_lineage,multiomics_plus_lineage,1,meta,0.0,0.0
SB-743921,LightGBM,early_fusion_lineage,multiomics_plus_lineage,1,mut,21.0,0.01640625
SB-743921,LightGBM,early_fusion_lineage,multiomics_plus_lineage,2,cnv,384.0,0.3
SB-743921,LightGBM,early_fusion_lineage,multiomics_plus_lineage,2,expr,892.0,0.696875
SB-743921,LightGBM,early_fusion_lineage,multiomics_plus_lineage,2,meta,0.0,0.0
SB-743921,LightGBM,early_fusion_lineage,multiomics_plus_lineage,2,mut,4.0,0.003125
SB-743921,LightGBM,early_fusion_lineage,multiomics_plus_lineage,3,cnv,402.0,0.3140625
SB-743921,LightGBM,early_fusion_lineage,multiomics_plus_lineage,3,expr,872.0,0.68125
SB-743921,LightGBM,early_fusion_lineage,multiomics_plus_lineage,3,meta,0.0,0.0
SB-743921,LightGBM,early_fusion_lineage,multiomics_plus_lineage,3,mut,6.0,0.0046875
SB-743921,LightGBM,early_fusion_lineage,multiomics_plus_lineage,4,cnv,364.0,0.284375
SB-743921,LightGBM,early_fusion_lineage,multiomics_plus_lineage,4,expr,906.0,0.7078125
SB-743921,LightGBM,early_fusion_lineage,multiomics_plus_lineage,4,meta,0.0,0.0
SB-743921,LightGBM,early_fusion_lineage,multiomics_plus_lineage,4,mut,10.0,0.0078125
SB-743921,LightGBM,early_fusion_lineage,multiomics_plus_lineage,5,cnv,417.0,0.32578125
SB-743921,LightGBM,early_fusion_lineage,multiomics_plus_lineage,5,expr,852.0,0.665625
SB-743921,LightGBM,early_fusion_lineage,multiomics_plus_lineage,5,meta,0.0,0.0
SB-743921,LightGBM,early_fusion_lineage,multiomics_plus_lineage,5,mut,11.0,0.00859375
SB-743921,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,1,expr,1280.0,1.0
SB-743921,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,1,meta,0.0,0.0
SB-743921,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,2,expr,1280.0,1.0
SB-743921,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,2,meta,0.0,0.0
SB-743921,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,3,expr,1280.0,1.0
SB-743921,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,3,meta,0.0,0.0
SB-743921,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,4,expr,1280.0,1.0
SB-743921,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,4,meta,0.0,0.0
SB-743921,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,5,expr,1280.0,1.0
SB-743921,LightGBM,signal_fusion_lineage,signal_multiomics_plus_lineage,5,meta,0.0,0.0
SB-743921,LightGBM,metadata_augmented,expr_plus_lineage,1,expr,1280.0,1.0
SB-743921,LightGBM,metadata_augmented,expr_plus_lineage,1,meta,0.0,0.0
SB-743921,LightGBM,metadata_augmented,expr_plus_lineage,2,expr,1280.0,1.0
SB-743921,LightGBM,metadata_augmented,expr_plus_lineage,2,meta,0.0,0.0
SB-743921,LightGBM,metadata_augmented,expr_plus_lineage,3,expr,1280.0,1.0
SB-743921,LightGBM,metadata_augmented,expr_plus_lineage,3,meta,0.0,0.0
SB-743921,LightGBM,metadata_augmented,expr_plus_lineage,4,expr,1280.0,1.0
SB-743921,LightGBM,metadata_augmented,expr_plus_lineage,4,meta,0.0,0.0
SB-743921,LightGBM,metadata_augmented,expr_plus_lineage,5,expr,1280.0,1.0
SB-743921,LightGBM,metadata_augmented,expr_plus_lineage,5,meta,0.0,0.0
Oligomycin A,ElasticNet,single_omics,expr,1,expr,0.11820666899438947,1.0
Oligomycin A,ElasticNet,single_omics,expr,2,expr,0.14418389037018642,1.0
Oligomycin A,ElasticNet,single_omics,expr,3,expr,0.11507638274269993,1.0
Oligomycin A,ElasticNet,single_omics,expr,4,expr,0.126253563692444,1.0
Oligomycin A,ElasticNet,single_omics,expr,5,expr,0.11206615373703244,1.0
Oligomycin A,ElasticNet,single_omics,mut,1,mut,0.0,
Oligomycin A,ElasticNet,single_omics,mut,2,mut,0.0,
Oligomycin A,ElasticNet,single_omics,mut,3,mut,0.0,
Oligomycin A,ElasticNet,single_omics,mut,4,mut,0.0,
Oligomycin A,ElasticNet,single_omics,mut,5,mut,0.0,
Oligomycin A,ElasticNet,single_omics,cnv,1,cnv,0.05377334883087315,1.0
Oligomycin A,ElasticNet,single_omics,cnv,2,cnv,0.05671343894209713,1.0
Oligomycin A,ElasticNet,single_omics,cnv,3,cnv,0.044990116148255765,1.0
Oligomycin A,ElasticNet,single_omics,cnv,4,cnv,0.04870185970503371,1.0
Oligomycin A,ElasticNet,single_omics,cnv,5,cnv,0.054267652080397966,1.0
Oligomycin A,ElasticNet,early_fusion,multiomics,1,cnv,0.005000369157642126,0.03343629034652276
Oligomycin A,ElasticNet,early_fusion,multiomics,1,expr,0.11029794795285852,0.7375363890366149
Oligomycin A,ElasticNet,early_fusion,multiomics,1,mut,0.03425084357149899,0.22902732061686232
Oligomycin A,ElasticNet,early_fusion,multiomics,2,cnv,0.010590286925435066,0.06460549333032162
Oligomycin A,ElasticNet,early_fusion,multiomics,2,expr,0.13612706087587867,0.8304360387413742
Oligomycin A,ElasticNet,early_fusion,multiomics,2,mut,0.01720504299737513,0.10495846792830418
Oligomycin A,ElasticNet,early_fusion,multiomics,3,cnv,0.005417662672698498,0.03896541781713468
Oligomycin A,ElasticNet,early_fusion,multiomics,3,expr,0.11420662319869734,0.8214075071242378
Oligomycin A,ElasticNet,early_fusion,multiomics,3,mut,0.01941342952341074,0.13962707505862745
Oligomycin A,ElasticNet,early_fusion,multiomics,4,cnv,0.00816121060779551,0.050124568887171955
Oligomycin A,ElasticNet,early_fusion,multiomics,4,expr,0.12049425188160967,0.7400522691056285
Oligomycin A,ElasticNet,early_fusion,multiomics,4,mut,0.03416310710599646,0.20982316200719958
Oligomycin A,ElasticNet,early_fusion,multiomics,5,cnv,0.004905474799670628,0.034277997310019584
Oligomycin A,ElasticNet,early_fusion,multiomics,5,expr,0.10735193960135803,0.7501433902234725
Oligomycin A,ElasticNet,early_fusion,multiomics,5,mut,0.030851144576445222,0.21557861246650784
Oligomycin A,ElasticNet,signal_fusion,signal_multiomics,1,expr,0.11820666899438947,1.0
Oligomycin A,ElasticNet,signal_fusion,signal_multiomics,2,expr,0.14418389037018642,1.0
Oligomycin A,ElasticNet,signal_fusion,signal_multiomics,3,expr,0.11507638274269993,1.0
Oligomycin A,ElasticNet,signal_fusion,signal_multiomics,4,expr,0.126253563692444,1.0
Oligomycin A,ElasticNet,signal_fusion,signal_multiomics,5,expr,0.11206615373703244,1.0
Oligomycin A,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,1,cnv,0.005000058561563492,0.03343452957876915
Oligomycin A,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,1,expr,0.11029710304137552,0.7375377125455674
Oligomycin A,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,1,meta,0.0,0.0
Oligomycin A,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,1,mut,0.034250585129484534,0.2290277578756634
Oligomycin A,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,2,cnv,0.010592528618872166,0.0646175204233446
Oligomycin A,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,2,expr,0.13612834410741925,0.8304226848993704
Oligomycin A,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,2,meta,0.0,0.0
Oligomycin A,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,2,mut,0.01720569934695959,0.10495979467728503
Oligomycin A,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,3,cnv,0.005417104810476303,0.03896237743941433
Oligomycin A,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,3,expr,0.11420186830218881,0.8213937984864161
Oligomycin A,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,3,meta,0.0,0.0
Oligomycin A,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,3,mut,0.01941527393501019,0.1396438240741695
Oligomycin A,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,4,cnv,0.007680660346522927,0.04617692417906653
Oligomycin A,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,4,expr,0.12000054083182476,0.7214556594664029
Oligomycin A,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,4,meta,0.005175136495381594,0.03111345571630956
Oligomycin A,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,4,mut,0.03347480029333383,0.201253960638221
Oligomycin A,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,5,cnv,0.0045537530309047725,0.03157558778852962
Oligomycin A,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,5,expr,0.10631245869444683,0.7371674198708061
Oligomycin A,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,5,meta,0.005727661307901144,0.03971543279207294
Oligomycin A,ElasticNet,early_fusion_lineage,multiomics_plus_lineage,5,mut,0.027623649104498327,0.19154155954859126
Oligomycin A,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,1,expr,0.11820983345387504,1.0
Oligomycin A,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,1,meta,0.0,0.0
Oligomycin A,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,2,expr,0.14418370969360694,1.0
Oligomycin A,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,2,meta,0.0,0.0
Oligomycin A,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,3,expr,0.1150808253150899,1.0
Oligomycin A,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,3,meta,0.0,0.0
Oligomycin A,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,4,expr,0.12558482928579906,0.9521591811985811
Oligomycin A,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,4,meta,0.006309954449534416,0.04784081880141886
Oligomycin A,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,5,expr,0.10813745109044248,0.9009712919086843
Oligomycin A,ElasticNet,signal_fusion_lineage,signal_multiomics_plus_lineage,5,meta,0.011885741725564003,0.09902870809131567
Oligomycin A,ElasticNet,metadata_augmented,expr_plus_lineage,1,expr,0.11820983345387504,1.0
Oligomycin A,ElasticNet,metadata_augmented,expr_plus_lineage,1,meta,0.0,0.0
Oligomycin A,ElasticNet,metadata_augmented,expr_plus_lineage,2,expr,0.14418370969360694,1.0
Oligomycin A,ElasticNet,metadata_augmented,expr_plus_lineage,2,meta,0.0,0.0
Oligomycin A,ElasticNet,metadata_augmented,expr_plus_lineage,3,expr,0.1150808253150899,1.0
Oligomycin A,ElasticNet,metadata_augmented,expr_plus_lineage,3,meta,0.0,0.0
Oligomycin A,ElasticNet,metadata_augmented,expr_plus_lineage,4,expr,0.12558482928579906,0.9521591811985811
Oligomycin A,ElasticNet,metadata_augmented,expr_plus_lineage,4,meta,0.006309954449534416,0.04784081880141886
Oligomycin A,ElasticNet,metadata_augmented,expr_plus_lineage,5,expr,0.10813745109044248,0.9009712919086843
Oligomycin A,ElasticNet,metadata_augmented,expr_plus_lineage,5,meta,0.011885741725564003,0.09902870809131567
Oligomycin A,RidgeCV,single_omics,expr,1,expr,1.4271922148365546,1.0
Oligomycin A,RidgeCV,single_omics,expr,2,expr,1.36837659618634,1.0
Oligomycin A,RidgeCV,single_omics,expr,3,expr,1.3907560825914378,1.0
Oligomycin A,RidgeCV,single_omics,expr,4,expr,1.4644142057199807,1.0
Oligomycin A,RidgeCV,single_omics,expr,5,expr,1.4515746825890703,1.0
Oligomycin A,RidgeCV,single_omics,mut,1,mut,1.7097717333494173,1.0
Oligomycin A,RidgeCV,single_omics,mut,2,mut,1.7252922008345446,1.0
Oligomycin A,RidgeCV,single_omics,mut,3,mut,1.7065335650266429,1.0
Oligomycin A,RidgeCV,single_omics,mut,4,mut,1.7092519504348913,1.0
Oligomycin A,RidgeCV,single_omics,mut,5,mut,1.7162803715829245,1.0
Oligomycin A,RidgeCV,single_omics,cnv,1,cnv,1.0033510653497966,1.0
Oligomycin A,RidgeCV,single_omics,cnv,2,cnv,1.018171613071863,1.0
Oligomycin A,RidgeCV,single_omics,cnv,3,cnv,1.0026557899936184,1.0
Oligomycin A,RidgeCV,single_omics,cnv,4,cnv,0.9978525344214361,1.0
Oligomycin A,RidgeCV,single_omics,cnv,5,cnv,0.9994940301908481,1.0
Oligomycin A,RidgeCV,early_fusion,multiomics,1,cnv,0.5858144821126126,0.22084115071228178
Oligomycin A,RidgeCV,early_fusion,multiomics,1,expr,0.9396695810278474,0.3542379335095131
Oligomycin A,RidgeCV,early_fusion,multiomics,1,mut,1.1271668591318502,0.424920915778205
Oligomycin A,RidgeCV,early_fusion,multiomics,2,cnv,0.5746030240042108,0.21799664279811373
Oligomycin A,RidgeCV,early_fusion,multiomics,2,expr,0.9180298505365578,0.3482881520720245
Oligomycin A,RidgeCV,early_fusion,multiomics,2,mut,1.1432014054226598,0.4337152051298617
Oligomycin A,RidgeCV,early_fusion,multiomics,3,cnv,0.5992875058938268,0.2267455532444729
Oligomycin A,RidgeCV,early_fusion,multiomics,3,expr,0.8850679284952089,0.33487302026473453
Oligomycin A,RidgeCV,early_fusion,multiomics,3,mut,1.1586401936120392,0.4383814264907925
Oligomycin A,RidgeCV,early_fusion,multiomics,4,cnv,0.5751307684377889,0.21082587921461518
Oligomycin A,RidgeCV,early_fusion,multiomics,4,expr,0.9921062292393908,0.3636767141181317
Oligomycin A,RidgeCV,early_fusion,multiomics,4,mut,1.1607524245906666,0.42549740666725305
Oligomycin A,RidgeCV,early_fusion,multiomics,5,cnv,0.5763212867504477,0.215624305327292
Oligomycin A,RidgeCV,early_fusion,multiomics,5,expr,0.9406232693159542,0.3519239071743021
Oligomycin A,RidgeCV,early_fusion,multiomics,5,mut,1.1558584281596143,0.4324517874984059
Oligomycin A,RidgeCV,signal_fusion,signal_multiomics,1,expr,1.4271922148365546,1.0
Oligomycin A,RidgeCV,signal_fusion,signal_multiomics,2,expr,1.36837659618634,1.0
Oligomycin A,RidgeCV,signal_fusion,signal_multiomics,3,expr,1.3907560825914378,1.0
Oligomycin A,RidgeCV,signal_fusion,signal_multiomics,4,expr,1.4644142057199807,1.0
Oligomycin A,RidgeCV,signal_fusion,signal_multiomics,5,expr,1.4515746825890703,1.0
Oligomycin A,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,1,cnv,0.5813655817955768,0.21864818739129419
Oligomycin A,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,1,expr,0.9279948995802405,0.3490134418946942
Oligomycin A,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,1,meta,0.02768362143921363,0.010411647743947821
Oligomycin A,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,1,mut,1.121864661679601,0.42192672297006373
Oligomycin A,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,2,cnv,0.5657095243668775,0.21430882556332553
Oligomycin A,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,2,expr,0.9044142741457472,0.34262099640589166
Oligomycin A,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,2,meta,0.03294085083807169,0.012479045786023484
Oligomycin A,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,2,mut,1.1366284331897498,0.4305911322447594
Oligomycin A,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,3,cnv,0.5951316714285485,0.22392799234823407
Oligomycin A,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,3,expr,0.8770403423548064,0.330000725050471
Oligomycin A,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,3,meta,0.031144930948244446,0.011718787948764185
Oligomycin A,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,3,mut,1.1543752231285471,0.43435249465253073
Oligomycin A,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,4,cnv,0.5688026194693372,0.20824390085985345
Oligomycin A,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,4,expr,0.9805420441727893,0.3589855131576866
Oligomycin A,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,4,meta,0.027292028789453138,0.009991864212575982
Oligomycin A,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,4,mut,1.1547884159183501,0.42277872176988396
Oligomycin A,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,5,cnv,0.5719882026697359,0.21338832720405979
Oligomycin A,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,5,expr,0.9304021386850571,0.3470997392505987
Oligomycin A,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,5,meta,0.029305364163955922,0.010932782543179583
Oligomycin A,RidgeCV,early_fusion_lineage,multiomics_plus_lineage,5,mut,1.1488080041464608,0.42857915100216176
Oligomycin A,RidgeCV,signal_fusion_lineage,signal_multiomics_plus_lineage,1,expr,1.4052132721936923,0.9736422204357239
Oligomycin A,RidgeCV,signal_fusion_lineage,signal_multiomics_plus_lineage,1,meta,0.03804097736507462,0.02635777956427604
Oligomycin A,RidgeCV,signal_fusion_lineage,signal_multiomics_plus_lineage,2,expr,1.345175894126292,0.9668923510560747
Oligomycin A,RidgeCV,signal_fusion_lineage,signal_multiomics_plus_lineage,2,meta,0.04606056839928514,0.03310764894392519
Oligomycin A,RidgeCV,signal_fusion_lineage,signal_multiomics_plus_lineage,3,expr,1.379337002515969,0.9713236269450468
Oligomycin A,RidgeCV,signal_fusion_lineage,signal_multiomics_plus_lineage,3,meta,0.04072214590007779,0.02867637305495326
Oligomycin A,RidgeCV,signal_fusion_lineage,signal_multiomics_plus_lineage,4,expr,1.4449144540218821,0.9715225014259303
Oligomycin A,RidgeCV,signal_fusion_lineage,signal_multiomics_plus_lineage,4,meta,0.04235367605348035,0.028477498574069636
Oligomycin A,RidgeCV,signal_fusion_lineage,signal_multiomics_plus_lineage,5,expr,1.4271530152741279,0.968025953161314
Oligomycin A,RidgeCV,signal_fusion_lineage,signal_multiomics_plus_lineage,5,meta,0.04713908465710599,0.03197404683868599
Oligomycin A,RidgeCV,metadata_augmented,expr_plus_lineage,1,expr,1.4052132721936923,0.9736422204357239
Oligomycin A,RidgeCV,metadata_augmented,expr_plus_lineage,1,meta,0.03804097736507462,0.02635777956427604
Oligomycin A,RidgeCV,metadata_augmented,expr_plus_lineage,2,expr,1.345175894126292,0.9668923510560747
Oligomycin A,RidgeCV,metadata_augmented,expr_plus_lineage,2,meta,0.04606056839928514,0.03310764894392519
Oligomycin A,RidgeCV,metadata_augmented,expr_plus_lineage,3,expr,1.379337002515969,0.9713236269450468
Oligomycin A,RidgeCV,metadata_augmented,expr_plus_lineage,3,meta,0.04072214590007779,0.02867637305495326
Oligomycin A,RidgeCV,metadata_augmented,expr_plus_lineage,4,expr,1.4449144540218821,0.9715225014259303
Oligomycin A,RidgeCV,metadata_augmented,expr_plus_lineage,4,meta,0.04235367605348035,0.028477498574069636
Oligomycin A,RidgeCV,metadata_augmented,expr_plus_lineage,5,expr,1.4271530152741279,0.968025953161314
Oligomycin A,RidgeCV,metadata_augmented,expr_plus_lineage,5,meta,0.04713908465710599,0.03197404683868599
Oligomycin A,RidgeSelectK,single_omics,expr,1,expr,1.4271922148365546,1.0
Oligomycin A,RidgeSelectK,single_omics,expr,2,expr,1.36837659618634,1.0
Oligomycin A,RidgeSelectK,single_omics,expr,3,expr,1.3907560825914378,1.0
Oligomycin A,RidgeSelectK,single_omics,expr,4,expr,1.4644142057199807,1.0
Oligomycin A,RidgeSelectK,single_omics,expr,5,expr,1.4515746825890703,1.0
Oligomycin A,RidgeSelectK,single_omics,mut,1,mut,1.7097717333494173,1.0
Oligomycin A,RidgeSelectK,single_omics,mut,2,mut,1.7252922008345446,1.0
Oligomycin A,RidgeSelectK,single_omics,mut,3,mut,1.7065335650266429,1.0
Oligomycin A,RidgeSelectK,single_omics,mut,4,mut,1.7092519504348913,1.0
Oligomycin A,RidgeSelectK,single_omics,mut,5,mut,1.7162803715829245,1.0
Oligomycin A,RidgeSelectK,single_omics,cnv,1,cnv,1.0033510653497966,1.0
Oligomycin A,RidgeSelectK,single_omics,cnv,2,cnv,1.018171613071863,1.0
Oligomycin A,RidgeSelectK,single_omics,cnv,3,cnv,1.0026557899936184,1.0
Oligomycin A,RidgeSelectK,single_omics,cnv,4,cnv,0.9978525344214361,1.0
Oligomycin A,RidgeSelectK,single_omics,cnv,5,cnv,0.9994940301908481,1.0
Oligomycin A,RidgeSelectK,early_fusion,multiomics,1,cnv,0.17331308921400798,0.12661623699369692
Oligomycin A,RidgeSelectK,early_fusion,multiomics,1,expr,0.9429559614988668,0.6888893160765951
Oligomycin A,RidgeSelectK,early_fusion,multiomics,1,mut,0.2525371413605453,0.18449444692970798
Oligomycin A,RidgeSelectK,early_fusion,multiomics,2,cnv,0.1790744975730082,0.13322591254504534
Oligomycin A,RidgeSelectK,early_fusion,multiomics,2,expr,0.9134605536928526,0.6795865267750775
Oligomycin A,RidgeSelectK,early_fusion,multiomics,2,mut,0.2516065961967594,0.1871875606798773
Oligomycin A,RidgeSelectK,early_fusion,multiomics,3,cnv,0.17285204264492035,0.12981207254733507
Oligomycin A,RidgeSelectK,early_fusion,multiomics,3,expr,0.8987181416543107,0.6749383045689104
Oligomycin A,RidgeSelectK,early_fusion,multiomics,3,mut,0.2599858047008757,0.19524962288375455
Oligomycin A,RidgeSelectK,early_fusion,multiomics,4,cnv,0.19905478698255244,0.14154153002966505
Oligomycin A,RidgeSelectK,early_fusion,multiomics,4,expr,0.9782598042114897,0.6956094427749256
Oligomycin A,RidgeSelectK,early_fusion,multiomics,4,mut,0.2290202629002541,0.16284902719540936
Oligomycin A,RidgeSelectK,early_fusion,multiomics,5,cnv,0.19153306556499372,0.136367739300401
Oligomycin A,RidgeSelectK,early_fusion,multiomics,5,expr,0.9370222085446263,0.6671412054966539
Oligomycin A,RidgeSelectK,early_fusion,multiomics,5,mut,0.2759782801430501,0.1964910552029451
Oligomycin A,RidgeSelectK,signal_fusion,signal_multiomics,1,expr,1.4271922148365546,1.0
Oligomycin A,RidgeSelectK,signal_fusion,signal_multiomics,2,expr,1.36837659618634,1.0
Oligomycin A,RidgeSelectK,signal_fusion,signal_multiomics,3,expr,1.3907560825914378,1.0
Oligomycin A,RidgeSelectK,signal_fusion,signal_multiomics,4,expr,1.4644142057199807,1.0
Oligomycin A,RidgeSelectK,signal_fusion,signal_multiomics,5,expr,1.4515746825890703,1.0
Oligomycin A,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,1,cnv,0.16658555382102286,0.12196589855989022
Oligomycin A,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,1,expr,0.9398536957622287,0.6881154931455271
Oligomycin A,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,1,meta,0.012656555517080045,0.009266518800137367
Oligomycin A,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,1,mut,0.2467413328864195,0.18065208949444522
Oligomycin A,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,2,cnv,0.17635381578528445,0.13072768317905095
Oligomycin A,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,2,expr,0.9057998477218167,0.6714519614408652
Oligomycin A,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,2,meta,0.01827836925836786,0.013549402686851333
Oligomycin A,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,2,mut,0.24858457562758068,0.18427095269323254
