compound,model_family,strategy,omics_layer,fold,n_train,n_test,pearson,spearman,rmse,mae,r2
Oligomycin A,RidgeSelectK,single_omics,mut,4,407.0,101,0.30448807341753703,0.31635410599883523,0.21212572863671753,0.17689257718715054,0.08582376785220891
Oligomycin A,RidgeSelectK,single_omics,mut,5,407.0,101,0.05342432575277133,0.016983307902234315,0.2609274324063224,0.21757732113829806,-0.05105836141826825
Oligomycin A,RidgeSelectK,single_omics,cnv,1,406.0,102,0.23117635705510944,0.34915097062436645,0.2870424206725006,0.20270235533095507,-0.3743286512631425
Oligomycin A,RidgeSelectK,single_omics,cnv,2,406.0,102,0.2417189682910609,0.17554821716300212,0.24827764813842815,0.19161796172838214,-0.06117200212448903
Oligomycin A,RidgeSelectK,single_omics,cnv,3,406.0,102,0.16035983184974056,0.27059502066711527,0.26880025955516934,0.2208902088488004,-0.15179276779257211
Oligomycin A,RidgeSelectK,single_omics,cnv,4,407.0,101,0.2028594990138117,0.3832615026208503,0.2339097688919135,0.17562086490878656,-0.11157802179927367
Oligomycin A,RidgeSelectK,single_omics,cnv,5,407.0,101,0.23804775938307754,0.25387599158381136,0.2642294355884393,0.2137697604274434,-0.07782870141928577
Oligomycin A,RidgeSelectK,early_fusion,multiomics,1,406.0,102,0.3440807292865835,0.32697385907580917,0.23755244761840097,0.17948463729746786,0.0587229891702461
Oligomycin A,RidgeSelectK,early_fusion,multiomics,2,406.0,102,0.35387479869999894,0.3486875588062284,0.2347882231865903,0.1806071399352645,0.051006678907969616
Oligomycin A,RidgeSelectK,early_fusion,multiomics,3,406.0,102,0.42576514687383604,0.4304470995357674,0.22836939840720358,0.17491099296911616,0.16863680245711377
Oligomycin A,RidgeSelectK,early_fusion,multiomics,4,407.0,101,0.3989315020708023,0.46287711124053577,0.20685123112868242,0.1632751934746125,0.13072047234799722
Oligomycin A,RidgeSelectK,early_fusion,multiomics,5,407.0,101,0.3308241816833407,0.4110356556557903,0.24800455522905496,0.19645982441405135,0.050474427342032224
Oligomycin A,RidgeSelectK,signal_fusion,signal_multiomics,1,406.0,102,0.40348872293380955,0.3900559234398338,0.22565794675494855,0.17490962065032725,0.15062456353369724
Oligomycin A,RidgeSelectK,signal_fusion,signal_multiomics,2,406.0,102,0.3008179291040078,0.3082229737838917,0.24101941136043784,0.18649469249692957,-3.3573131553277236e-05
Oligomycin A,RidgeSelectK,signal_fusion,signal_multiomics,3,406.0,102,0.4152565168913151,0.43783184714816425,0.22949099751443902,0.16744429797110655,0.1604505390601515
Oligomycin A,RidgeSelectK,signal_fusion,signal_multiomics,4,407.0,101,0.4250273852936216,0.44451951077460683,0.20264789748380221,0.1624303901077599,0.16569002507648534
Oligomycin A,RidgeSelectK,signal_fusion,signal_multiomics,5,407.0,101,0.4730458750725458,0.5027082435780016,0.22443251480820117,0.17585141613597563,0.2223952555379164
Oligomycin A,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,1,406.0,102,0.34460058211538525,0.33020825678253396,0.2373255316043928,0.17872441970423755,0.060520392782598464
Oligomycin A,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,2,406.0,102,0.349953532129766,0.3416588445548639,0.23554160936057983,0.18215390646272311,0.04490666662058396
Oligomycin A,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,3,406.0,102,0.42845861964759996,0.4324714024800538,0.2281822604676795,0.1749498884078091,0.16999876996942032
Oligomycin A,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,4,407.0,101,0.3886552563940104,0.45113570180547463,0.2085374300560203,0.16488801049332313,0.11649041410090755
Oligomycin A,RidgeSelectK,early_fusion_lineage,multiomics_plus_lineage,5,407.0,101,0.33460986740903464,0.41526401009235486,0.24689585119575164,0.1953578484534046,0.05894515634494979
Oligomycin A,RidgeSelectK,signal_fusion_lineage,signal_multiomics_plus_lineage,1,406.0,102,0.39334613666651896,0.3787694587149689,0.22684307496314307,0.1758361969930584,0.14167950200491386
Oligomycin A,RidgeSelectK,signal_fusion_lineage,signal_multiomics_plus_lineage,2,406.0,102,0.29734324178742055,0.3067301495181152,0.24127687787547206,0.18817078244314756,-0.002171265528498889
Oligomycin A,RidgeSelectK,signal_fusion_lineage,signal_multiomics_plus_lineage,3,406.0,102,0.4268913058522705,0.4580635676360326,0.2279918348255881,0.1656705856073966,0.17138351886618408
Oligomycin A,RidgeSelectK,signal_fusion_lineage,signal_multiomics_plus_lineage,4,407.0,101,0.4256901611085806,0.4548747815958066,0.20245413467834,0.16268457445241719,0.16728472167292363
Oligomycin A,RidgeSelectK,signal_fusion_lineage,signal_multiomics_plus_lineage,5,407.0,101,0.46226468948437155,0.4910598842486228,0.22575338635886466,0.1761184619432245,0.21321531588848008
Oligomycin A,RidgeSelectK,metadata_augmented,expr_plus_lineage,1,406.0,102,0.39334613666651896,0.3787694587149689,0.22684307496314307,0.1758361969930584,0.14167950200491386
Oligomycin A,RidgeSelectK,metadata_augmented,expr_plus_lineage,2,406.0,102,0.29734324178742055,0.3067301495181152,0.24127687787547206,0.18817078244314756,-0.002171265528498889
Oligomycin A,RidgeSelectK,metadata_augmented,expr_plus_lineage,3,406.0,102,0.4268913058522705,0.4580635676360326,0.2279918348255881,0.1656705856073966,0.17138351886618408
Oligomycin A,RidgeSelectK,metadata_augmented,expr_plus_lineage,4,407.0,101,0.4256901611085806,0.4548747815958066,0.20245413467834,0.16268457445241719,0.16728472167292363
Oligomycin A,RidgeSelectK,metadata_augmented,expr_plus_lineage,5,407.0,101,0.46226468948437155,0.4910598842486228,0.22575338635886466,0.1761184619432245,0.21321531588848008
Oligomycin A,RidgeSelectK,late_fusion,multiomics,1,,102,0.3586230911982939,0.3933694847267932,0.23070534120573763,0.18447297932634796,0.1122028810068123
Oligomycin A,RidgeSelectK,late_fusion,multiomics,2,,102,0.3390093038168954,0.2936000815441261,0.22938805445160929,0.17894354196526213,0.09415866698133957
Oligomycin A,RidgeSelectK,late_fusion,multiomics,3,,102,0.35505568025665474,0.41307654466189053,0.23770653315478987,0.18970308005841163,0.09926463203120683
Oligomycin A,RidgeSelectK,late_fusion,multiomics,4,,101,0.4554834804659932,0.5244379732090856,0.1996058099347582,0.16246414263703166,0.19055081911812688
Oligomycin A,RidgeSelectK,late_fusion,multiomics,5,,101,0.41848355859280434,0.45463546462565524,0.2334869220708282,0.18659070760700008,0.15838693194207232
Oligomycin A,XGBoost,single_omics,expr,1,406.0,102,0.4131561921803872,0.42487658966013364,0.22340186774019735,0.1757785484158233,0.16752340498534135
Oligomycin A,XGBoost,single_omics,expr,2,406.0,102,0.290370636038156,0.2870124290076501,0.23753730588472255,0.18376494770157425,0.028653475930465855
Oligomycin A,XGBoost,single_omics,expr,3,406.0,102,0.3610517921337265,0.38605945117641405,0.23463843287247949,0.1722187669582519,0.12236632574702544
Oligomycin A,XGBoost,single_omics,expr,4,407.0,101,0.45051512465749477,0.45682003494467094,0.19859041337975056,0.15790790182971717,0.19876522303093047
Oligomycin A,XGBoost,single_omics,expr,5,407.0,101,0.4698176710959018,0.5036517606836812,0.22518839198853277,0.17544349000355838,0.21714856944216954
Oligomycin A,XGBoost,single_omics,mut,1,406.0,102,0.05344379291531417,0.047899620583332116,0.2477804113032895,0.20358631531616636,-0.024076432986041896
Oligomycin A,XGBoost,single_omics,mut,2,406.0,102,0.17661937011195022,0.2195356412670766,0.23945235907172144,0.19038947424668745,0.012928124970123522
Oligomycin A,XGBoost,single_omics,mut,3,406.0,102,0.15827575466934896,0.09138201084528784,0.25139971491496577,0.2082082849251581,-0.007498809140114027
